frame,time_s,left_fppa,right_fppa,pelvis_y,visibility_check,left_alignment,right_alignment,left_alignment_index,right_alignment_index,left_signed_deviation_percent,right_signed_deviation_percent,left_knee_deviation_percent,right_knee_deviation_percent,pelvis_y_filtered,pelvis_velocity
116,6.383195400238037,147.2509669787967,160.10983223799545,0.4819287210702896,OK,varus,varus,0.14660756644425538,0.08734380058525805,14.660756644425538,8.734380058525804,14.660756644425538,8.734380058525804,0.4755367594105856,-0.2097334682330425
117,6.440449476242065,157.1705390396207,168.4383302894528,0.45601919293403625,OK,varus,varus,0.10037127348621265,0.05014022294276284,10.037127348621265,5.014022294276284,10.037127348621265,5.014022294276284,0.4634957994733538,-0.2130483064028157
118,6.493081569671631,162.3785279130925,172.50380986484674,0.4436001181602478,OK,varus,varus,0.0773956152287071,0.0325937690726114,7.7395615228707095,3.2593769072611396,7.7395615228707095,3.2593769072611396,0.45215001063687454,-0.19257588439786577
119,6.550678968429565,166.35795462712042,174.2298078093318,0.4398665726184845,OK,varus,varus,0.05975936391172513,0.02512360259048498,5.975936391172513,2.512360259048498,5.975936391172513,2.512360259048498,0.4425073521477835,-0.1732137489124863
120,6.598823070526123,172.69882189628348,176.75548192092722,0.42888951301574707,OK,varus,neutral,0.03185877078008359,0.014148668669090345,3.185877078008359,1.4148668669090345,3.185877078008359,1.4148668669090345,0.4339347694601331,-0.13600186032832173
121,6.663620233535767,177.49138603044892,178.7153907121695,0.4240621477365494,OK,neutral,neutral,0.010932207132907483,0.005603354820302924,1.0932207132907483,0.5603354820302924,1.0932207132907483,0.5603354820302924,0.4287902265787124,-0.07123224774600523
122,6.718907356262207,179.2446873452452,179.54489366368142,0.42318519949913025,OK,neutral,neutral,0.0032955265270174583,-0.0019854897733451986,0.32955265270174583,-0.19854897733451987,0.32955265270174583,0.19854897733451987,0.42523704043456484,-0.05576630912380365
123,6.7756667137146,178.89775875711655,179.3769798758608,0.42192064225673676,OK,neutral,neutral,0.004808643109011853,-0.002718106501129412,0.4808643109011853,-0.2718106501129412,0.4808643109011853,0.2718106501129412,0.4225671738386154,-0.03275114935886414
124,6.829602241516113,179.135058507779,178.74247789465574,0.4200073927640915,OK,neutral,neutral,0.0037732494971047742,-0.005486271430070932,0.3773249497104774,-0.5486271430070933,0.3773249497104774,0.5486271430070933,0.4215329736471176,-0.013504633851167291
125,6.884958505630493,179.09644125116233,178.1625014515927,0.4187278151512146,OK,neutral,neutral,0.003942218318560596,-0.008012855274302006,0.39422183185605963,-0.8012855274302005,0.39422183185605963,0.8012855274302005,0.4211075518812452,-0.007995913090139695
126,6.93811559677124,179.60332494615966,177.41006587010884,0.4211775064468384,OK,neutral,neutral,0.0017307776919524148,-0.011293665858854685,0.17307776919524148,-1.1293665858854685,0.17307776919524148,1.1293665858854685,0.4206666499376297,-0.006369018960839412
127,6.992894649505615,179.96058162654796,177.1428754857739,0.42165011167526245,OK,neutral,neutral,0.00017198764140227734,-0.01245714470097003,0.017198764140227734,-1.245714470097003,0.017198764140227734,1.245714470097003,0.4204264453479222,-0.0038196757478838883
128,7.048389434814453,179.77711000888723,177.04040492251485,0.4210841953754425,OK,neutral,neutral,-0.0009724315430986489,-0.012897982007078573,-0.0972431543098649,-1.2897982007078572,0.0972431543098649,1.2897982007078572,0.4202462541205543,-0.00030593352279950636
129,7.094663858413696,179.78407946249206,177.15932255381819,0.4200988858938217,OK,neutral,neutral,-0.0009418692786844028,-0.012374534153469546,-0.09418692786844028,-1.2374534153469545,0.09418692786844028,1.2374534153469545,0.42034558100359776,-0.0005275966760041051
130,7.148437261581421,179.6010183411256,177.13320717688407,0.4202392101287842,OK,neutral,neutral,-0.0017407089105334155,-0.012483219884522069,-0.17407089105334156,-1.2483219884522068,0.17407089105334156,1.2483219884522068,0.42015011395726887,-0.003901936758358815
131,7.2038774490356445,179.81222947839996,176.99766155497912,0.41874605417251587,OK,neutral,neutral,-0.0008191113960759122,-0.013072115185046472,-0.08191113960759122,-1.3072115185046471,0.08191113960759122,1.3072115185046471,0.419918532882418,-0.003104019603749286
132,7.255586624145508,179.90770787837417,176.69074593548933,0.41942310333251953,OK,neutral,neutral,-0.000402637177952451,-0.014408828935607704,-0.0402637177952451,-1.4408828935607705,0.0402637177952451,1.4408828935607705,0.419809782079288,-0.0002810878205381506
133,7.314254999160767,179.97202725589585,176.80231981003038,0.4198092371225357,OK,neutral,neutral,-0.00012203490295552711,-0.013920688183310496,-0.012203490295552712,-1.3920688183310497,0.012203490295552712,1.3920688183310497,0.419914573431015,0.0029396323699026894
134,7.3689866065979,179.9094838528046,177.04510928738154,0.42002904415130615,OK,neutral,neutral,0.00039489791851622956,-0.012861960309551727,0.039489791851622956,-1.2861960309551728,0.039489791851622956,1.2861960309551728,0.4201343591724123,0.007017626694542756
135,7.429153680801392,179.724591168359,177.4521991188854,0.4203229397535324,OK,neutral,neutral,0.0012014855660964212,-0.011087674115906021,0.12014855660964212,-1.108767411590602,0.12014855660964212,1.108767411590602,0.4207551436764853,0.01326462531295558
136,7.4841837882995605,178.53388550925524,178.30527044642727,0.42083242535591125,OK,neutral,neutral,0.006394603364259316,-0.0073739722292279625,0.6394603364259316,-0.7373972229227963,0.6394603364259316,0.7373972229227963,0.42163342237472534,0.0350061916902793
137,7.5399415493011475,177.2678292250963,178.81983785838543,0.42177771031856537,OK,neutral,neutral,0.011904175823230272,-0.0051353756006705525,1.1904175823230272,-0.5135375600670553,1.1904175823230272,0.5135375600670553,0.4246613063982555,0.06915552584946827
138,7.588374376296997,175.7575418605658,179.73727670393845,0.4230915457010269,OK,neutral,neutral,0.01848421067162875,-0.0011435296881153626,1.848421067162875,-0.11435296881153625,1.848421067162875,0.11435296881153625,0.4286354993070875,0.07908808932515754
139,7.645003318786621,174.5785311550812,179.43484151026487,0.4255710542201996,OK,varus,neutral,0.023634616392337757,0.002461193818948321,2.3634616392337757,0.2461193818948321,2.3634616392337757,0.2461193818948321,0.43291767793042324,0.08548921828810485
140,7.698037147521973,169.06053440900868,175.63557054920983,0.4410044252872467,OK,varus,neutral,0.04785363505078163,0.019023735099548817,4.785363505078163,1.9023735099548817,4.785363505078163,1.9023735099548817,0.43794176195349016,0.09752139816537087
141,7.75550389289856,165.71132108635013,174.1704762254414,0.4478483945131302,OK,varus,varus,0.06266879019667253,0.025425781122848816,6.266879019667253,2.5425781122848816,6.266879019667253,2.5425781122848816,0.44371959779943737,0.1347082247721163
142,7.8110151290893555,163.7851316505495,172.86198372503483,0.4502981901168823,OK,varus,varus,0.07122650875027668,0.031130141564018648,7.122650875027668,3.113014156401865,7.122650875027668,3.113014156401865,0.45302947504179814,0.17951397589078422
143,7.865230560302734,162.4293474360815,170.83491931045953,0.45600101351737976,OK,varus,varus,0.07727100584375113,0.04001628033160179,7.727100584375113,4.001628033160179,7.727100584375113,4.001628033160179,0.4633868379252297,0.17658005665731613
144,7.921264886856079,159.50602236348578,168.8935427162272,0.46222256124019623,OK,varus,varus,0.09033764713050917,0.04849213083904258,9.033764713050916,4.849213083904258,9.033764713050916,4.849213083904258,0.4724438956805637,0.1682447220599066
145,7.978363990783691,149.49282829822752,161.90996571040947,0.4882606863975525,OK,varus,varus,0.13600039928835733,0.0789728683468164,13.600039928835733,7.89728683468164,13.600039928835733,7.89728683468164,0.4824351519346236,0.1876485602745026
146,8.030622005462646,145.91094685094927,158.71740495495587,0.4980725944042206,OK,varus,varus,0.1528287981748171,0.09325607152558539,15.28287981748171,9.32560715255854,15.28287981748171,9.32560715255854,0.4928471509899411,0.19272451084322206
147,8.085955142974854,144.11910545202258,155.97317784471286,0.504403829574585,OK,varus,varus,0.16150822310525167,0.1058159411160878,16.150822310525168,10.58159411160878,16.150822310525168,10.58159411160878,0.5031293396438871,0.1888698446383721
148,8.140557289123535,139.8267991904288,154.39094184631358,0.5177871882915497,OK,varus,varus,0.1823650578609687,0.11362745114100664,18.23650578609687,11.362745114100663,18.23650578609687,11.362745114100663,0.5136061864239829,0.16256682104680475
149,8.19540524482727,137.38266951167643,151.48929101631302,0.5231821835041046,OK,varus,varus,0.1947914684892213,0.1269054857626023,19.47914684892213,12.69054857626023,19.47914684892213,12.69054857626023,0.5209078533308846,0.12242806646762183
150,8.251251220703125,135.62648949158003,149.96838380751603,0.5279763340950012,OK,varus,varus,0.2037987800441646,0.13397993822176466,20.37987800441646,13.397993822176465,20.37987800441646,13.397993822176465,0.5271366834640503,0.11007251850566568
151,8.306378602981567,133.20637004155083,147.85880294828388,0.5355604887008667,OK,varus,varus,0.21621425238562866,0.1440308431855933,21.621425238562868,14.403084318559332,21.621425238562868,14.403084318559332,0.5331250599452427,0.09138946115425117
152,8.35918927192688,131.84214120431636,148.31995742799683,0.5393723547458649,OK,varus,varus,0.22339969880980562,0.14183998507158135,22.33996988098056,14.183998507158135,22.33996988098056,14.183998507158135,0.537079278911863,0.06429997906751161
153,8.41421103477478,131.0587668009332,146.96098694008174,0.54167440533638,OK,varus,varus,0.22755274448256443,0.14820725863735704,22.755274448256444,14.820725863735703,22.755274448256444,14.820725863735703,0.5400109376226153,0.04676985157169433
154,8.469346046447754,129.0761102854213,145.77184614031597,0.5463224649429321,OK,varus,varus,0.23803858844341516,0.15368827536599888,23.803858844341516,15.368827536599888,23.803858844341516,15.368827536599888,0.5422298184462956,0.02830129002033388
155,8.523779153823853,129.11893119049074,146.48244890871044,0.5454667210578918,OK,varus,varus,0.23780111593206607,0.15032863775474842,23.780111593206605,15.032863775474842,23.780111593206605,15.032863775474842,0.5431285159928458,-0.015527093898457522
156,8.581149339675903,130.02081157671822,147.28586990956117,0.5437037944793701,OK,varus,varus,0.2330287743396667,0.14666167897938603,23.30287743396667,14.666167897938603,23.30287743396667,14.666167897938603,0.5403005693640028,-0.0688860362941135
157,8.635629415512085,130.4380660622549,147.5528594149741,0.5435084998607635,OK,varus,varus,0.2308028538855419,0.1454159511531994,23.080285388554188,14.541595115319941,23.080285388554188,14.541595115319941,0.535533994436264,-0.10140601803969407
158,8.691466569900513,131.10244087525527,148.0665937815874,0.5418513715267181,OK,varus,varus,0.22729935281720792,0.14301571538038613,22.729935281720792,14.301571538038612,22.729935281720792,14.301571538038612,0.5290755033493042,-0.1240736004436549
159,8.746808767318726,136.31544348783615,151.37415613206144,0.5195767283439636,OK,varus,varus,0.20011674416696265,0.12701374688530234,20.011674416696266,12.701374688530235,20.011674416696266,12.701374688530235,0.5217478573322296,-0.13935152318017918
160,8.810800313949585,139.47867964587053,152.777678435168,0.5083083808422089,OK,varus,varus,0.1842950289117381,0.12026679804029625,18.42950289117381,12.026679804029625,18.42950289117381,12.026679804029625,0.5123166292905807,-0.1762988426906933
161,8.863507270812988,141.3976434358487,153.974303952636,0.5011130273342133,OK,varus,varus,0.17488749054067643,0.11488887305124487,17.488749054067643,11.488887305124488,17.488749054067643,11.488887305124488,0.5017691233328411,-0.19637247461993734
162,8.921748638153076,144.23076959908238,156.4300961470053,0.49417319893836975,OK,varus,varus,0.161115941389432,0.10371176527831245,16.1115941389432,10.371176527831246,16.1115941389432,10.371176527831246,0.4905730443341391,-0.18617619924058904
163,8.975110054016113,148.31187515863144,161.0899292555627,0.47768519818782806,OK,varus,varus,0.14136604396515945,0.08233865836428284,14.136604396515946,8.233865836428283,14.136604396515946,8.233865836428283,0.4809346773794719,-0.18716141782316598
164,9.028817415237427,150.83855297237972,163.47553292368912,0.4696759581565857,OK,varus,varus,0.12976765070333018,0.07210356795178403,12.976765070333018,7.210356795178403,12.976765070333018,7.210356795178403,0.47052936255931854,-0.18640813565191294
165,9.082923173904419,152.9346236521746,165.96820126301316,0.46347881853580475,OK,varus,varus,0.12024566007882836,0.06144516791570315,12.024566007882836,6.1445167915703145,12.024566007882836,6.1445167915703145,0.46084329911640703,-0.17384514197868306
166,9.139778852462769,157.26293948707266,170.04191536338337,0.45210815966129303,OK,varus,varus,0.10039651852796949,0.043498751128200716,10.039651852796949,4.349875112820071,10.039651852796949,4.349875112820071,0.4512684451682226,-0.15348273933800094
167,9.193124532699585,167.73589199399373,174.41176310436407,0.43547117710113525,OK,varus,varus,0.05360282579418032,0.024313997457806377,5.3602825794180315,2.4313997457806376,5.3602825794180315,2.4313997457806376,0.4438277631998061,-0.12851199961728588
168,9.2478666305542,171.0697112761482,175.31747879043587,0.4333105832338333,OK,varus,varus,0.03900205941615343,0.020412686554485405,3.900205941615343,2.0412686554485404,3.900205941615343,2.0412686554485404,0.4374089028154101,-0.11211574094743604
169,9.30353045463562,174.56843260466476,177.18044555690082,0.4271492213010788,OK,varus,neutral,0.023684573602824333,0.012296913917721494,2.3684573602824335,1.2296913917721495,2.3684573602824335,1.2296913917721495,0.4314590777669634,-0.09618701059789725
170,9.357988119125366,174.8984916113136,179.10176286311685,0.42560042440891266,OK,varus,neutral,0.02223637721288121,0.003917239369648041,2.223637721288121,0.39172393696480406,2.223637721288121,0.39172393696480406,0.4267911102090563,-0.06330160783564054
171,9.410112380981445,176.46993156405446,179.7008040723696,0.4247439354658127,OK,neutral,neutral,0.015380883944108546,0.0013050384951142598,1.5380883944108545,0.130503849511426,1.5380883944108545,0.130503849511426,0.4246099016496113,-0.0380740554243677
172,9.467234373092651,178.62822902592512,179.9710560119689,0.42183004319667816,OK,neutral,neutral,0.005980502344090531,-0.0001262354963063256,0.598050234409053,-0.012623549630632561,0.598050234409053,0.012623549630632561,0.42267117542879923,-0.025244092328410073
173,9.522554636001587,179.23024952329203,178.64336678378564,0.4194323867559433,OK,neutral,neutral,0.0033557460822000763,-0.005914434737482155,0.3355746082200076,-0.5914434737482155,0.3355746082200076,0.5914434737482155,0.4217405574662344,-0.017015717616229775
174,9.578994750976562,179.4877170400864,178.25961761646525,0.42020271718502045,OK,neutral,neutral,0.0022334523188479683,-0.007586681623377911,0.22334523188479682,-0.7586681623377911,0.22334523188479682,0.7586681623377911,0.4207690549748284,-0.016794219812395816
175,9.637000799179077,179.82176965639317,177.76482570967738,0.4197394996881485,OK,neutral,neutral,0.0007771314493349412,-0.009742698952645757,0.07771314493349413,-0.9742698952645756,0.07771314493349413,0.9742698952645756,0.4198198531355176,-0.011638487376957496
176,9.691834688186646,179.7038754814915,177.50753203232804,0.4206348955631256,OK,neutral,neutral,-0.0012912028594433023,-0.010862937516687108,-0.12912028594433023,-1.0862937516687108,0.12912028594433023,1.0862937516687108,0.4194266093628747,-0.003155712041879255
177,9.742010116577148,179.20905448282556,176.96074841018836,0.41879990696907043,OK,neutral,neutral,-0.0034486570192472656,-0.013244296652964083,-0.34486570192472654,-1.3244296652964083,0.34486570192472654,1.3244296652964083,0.4194526480776923,0.00033759938731758865
178,9.793459415435791,179.035762261337,176.58402822425515,0.4180995225906372,OK,neutral,neutral,-0.0042043276955178455,-0.014885366120450771,-0.42043276955178455,-1.4885366120450771,0.42043276955178455,1.4885366120450771,0.41946044989994596,0.0009527033704230803
179,9.848972797393799,179.0137416258211,176.7207385336753,0.4190773367881775,OK,neutral,neutral,-0.004300820461858683,-0.014288987023539446,-0.43008204618586826,-1.4288987023539446,0.43008204618586826,1.4288987023539446,0.4195613201175417,0.0009897565372982697
180,9.899944067001343,178.73365843951055,176.9823861771461,0.41961465775966644,OK,neutral,neutral,-0.005523240650059239,-0.013147102912012052,-0.5523240650059239,-1.3147102912012052,0.5523240650059239,1.3147102912012052,0.41957305158887587,0.0027579293658188675
181,9.951169729232788,178.69611174027222,177.27596896370855,0.4202573299407959,OK,neutral,neutral,-0.00568776510854955,-0.01186692073117854,-0.5687765108549551,-1.1866920731178539,0.5687765108549551,1.1866920731178539,0.4198444613388606,0.006073477345344358
182,10.006629467010498,178.93353887268208,177.40689864225448,0.42044559121131897,OK,neutral,neutral,-0.004652151278747572,-0.011296009429053292,-0.4652151278747572,-1.1296009429053293,0.4652151278747572,1.1296009429053293,0.4202278384140559,0.00703245922766893
183,10.055747032165527,179.09379772005144,177.39743101221424,0.4207170158624649,OK,neutral,neutral,-0.003953210096949964,-0.011335080288293796,-0.3953210096949964,-1.1335080288293795,0.3953210096949964,1.1335080288293795,0.4205784648656845,0.006822244331770477
184,10.107342004776001,179.1994463565101,177.48150262749982,0.4206997752189636,OK,neutral,neutral,-0.0034923399471377217,-0.010967435294223515,-0.34923399471377214,-1.0967435294223515,0.34923399471377214,1.0967435294223515,0.4209133173738207,0.006322961946882533
185,10.17072606086731,179.36781208723536,177.56006280238685,0.4207831621170044,OK,neutral,neutral,-0.0027578966433125197,-0.0106256023320253,-0.27578966433125196,-1.06256023320253,0.27578966433125196,1.06256023320253,0.42130108390535626,0.008588762362215618
186,10.22165584564209,179.4554991662605,178.33740822148954,0.42153172194957733,OK,neutral,neutral,-0.0023753037746687164,-0.007233120227324523,-0.23753037746687164,-0.7233120227324523,0.23753037746687164,0.7233120227324523,0.42183962890080046,0.011092554871539928
187,10.278175592422485,179.88869614541662,178.69677734101217,0.4219586253166199,OK,neutral,neutral,0.0004853268463625896,-0.005663973549858729,0.04853268463625896,-0.5663973549858728,0.04853268463625896,0.5663973549858728,0.42249908617564613,0.014030452423427597
188,10.330315828323364,179.06616635329667,178.88727777727706,0.4229716956615448,OK,neutral,neutral,0.004071781361734352,-0.00483228364653981,0.4071781361734352,-0.483228364653981,0.4071781361734352,0.483228364653981,0.42334428429603577,0.023288469874608975
189,10.38329553604126,178.66077617435127,179.07225008421503,0.4242154061794281,OK,neutral,neutral,0.00583940929028063,-0.004025599754013119,0.5839409290280629,-0.4025599754013119,0.5839409290280629,0.4025599754013119,0.4249591486794608,0.0328415877643069
190,10.433947324752808,177.79271020536194,179.2001378072404,0.4253332167863846,OK,neutral,neutral,0.009621334318698131,-0.0034660359310433693,0.962133431869813,-0.3466035931043369,0.962133431869813,0.3466035931043369,0.4267369572605405,0.0376698733698424
191,10.48598337173462,177.25784280257696,179.36496886634927,0.4266161620616913,OK,neutral,neutral,0.011949546946125428,-0.002753226888325805,1.194954694612543,-0.2753226888325805,1.194954694612543,0.2753226888325805,0.4288346022367477,0.042422787979014664
192,10.537524700164795,176.6839794844467,178.28001180326876,0.4320872128009796,OK,neutral,neutral,0.014452604836202703,-0.0074513964384819295,1.4452604836202703,-0.745139643848193,1.4452604836202703,0.745139643848193,0.4311289191246032,0.048283386143316065
193,10.5875244140625,176.25138398817282,177.80731776427592,0.4339763820171356,OK,neutral,neutral,0.016346441932903535,-0.009502885213805276,1.6346441932903535,-0.9502885213805277,1.6346441932903535,0.9502885213805277,0.43372589988367893,0.07247190684383664
194,10.637206077575684,176.13163064716503,177.1089173020236,0.4366421401500702,OK,neutral,neutral,0.01685583958938468,-0.012539798623807902,1.685583958938468,-1.2539798623807903,1.685583958938468,1.2539798623807903,0.4383399997438703,0.09612222619924493
195,10.69240427017212,175.93859353058343,175.98087280103877,0.4390319138765335,OK,neutral,neutral,0.017696999933850936,-0.017460689506925958,1.7696999933850937,-1.7460689506925957,1.7696999933850937,1.7460689506925957,0.44384502087320593,0.09857358496473223
196,10.748319387435913,176.0683971343893,173.60900352914302,0.44239427149295807,OK,neutral,valgus,0.017113505343459182,-0.027828585785338724,1.7113505343459183,-2.7828585785338724,1.7113505343459183,2.7828585785338724,0.4492911653859274,0.10747866970503672
197,10.797679901123047,176.7541652716317,167.64252591926936,0.457631915807724,OK,neutral,valgus,0.01409381259389989,-0.05401342893272198,1.409381259389989,-5.401342893272198,1.409381259389989,5.401342893272198,0.4550355289663587,0.12982145663407252
198,10.849433183670044,177.00759024173868,164.64058312398228,0.465151309967041,OK,neutral,valgus,0.012953343552780244,-0.06730212182201042,1.2953343552780243,-6.730212182201043,1.2953343552780243,6.730212182201043,0.462483810526984,0.15491224203473664
199,10.901084184646606,176.97839726374403,161.4971485850568,0.4702102243900299,OK,neutral,valgus,0.013049309081027385,-0.08113442413210623,1.3049309081027385,-8.113442413210622,1.3049309081027385,8.113442413210622,0.4710518717765808,0.1614732623515729
200,10.958255767822266,176.86461394650945,159.91118149699108,0.4741869270801544,OK,neutral,valgus,0.013561351721376066,-0.08811426846743005,1.3561351721376065,-8.811426846743005,1.3561351721376065,8.811426846743005,0.48000444897583555,0.15013775625406645
201,11.011582136154175,176.64251106592536,154.8846819783994,0.48878011107444763,OK,neutral,valgus,0.014368079384241441,-0.11069850590946134,1.4368079384241441,-11.069850590946134,1.4368079384241441,11.069850590946134,0.48768974840641016,0.13843256145369764
202,11.066335439682007,176.85379296032275,149.9169868185208,0.49900834262371063,OK,neutral,valgus,0.013371413445715867,-0.13279638403860058,1.3371413445715867,-13.279638403860059,1.3371413445715867,13.279638403860059,0.494949751666614,0.13053287853941864
203,11.121450901031494,177.09327502285134,148.97846257944119,0.5050623118877411,OK,neutral,valgus,0.012321644827922903,-0.13620365179056476,1.2321644827922904,-13.620365179056476,1.2321644827922904,13.620365179056476,0.5020297361271722,0.12949442240229558
204,11.179751634597778,177.31903560398555,145.70899516019801,0.5114290118217468,OK,neutral,valgus,0.011219302891734928,-0.1502608869683413,1.1219302891734928,-15.026088696834131,1.1219302891734928,15.026088696834131,0.5096433141401835,0.11928262447893534
205,11.231996774673462,177.34491997336764,143.25267068687597,0.5159713327884674,OK,neutral,valgus,0.011046550142803382,-0.16085464965441523,1.1046550142803382,-16.085464965441524,1.1046550142803382,16.085464965441524,0.5153457884277617,0.09719119870959414
206,11.28975796699524,177.46035697304237,143.16789520119363,0.5197701156139374,OK,neutral,valgus,0.010595763749403115,-0.16105365319038795,1.0595763749403115,-16.105365319038796,1.0595763749403115,16.105365319038796,0.5201960844652993,0.0758370780502382
207,11.343865394592285,177.54967086121468,141.40139091616027,0.5274819731712341,OK,neutral,valgus,0.010123295962651513,-0.1681900324552619,1.0123295962651513,-16.81900324552619,1.0123295962651513,16.81900324552619,0.523887140410287,0.05445527736388556
208,11.396372318267822,177.46924983125405,141.3025835418619,0.5286974310874939,OK,neutral,valgus,0.01047934296606297,-0.16854408644258545,1.047934296606297,-16.854408644258545,1.047934296606297,16.854408644258545,0.5260451989514486,0.031491124116191926
209,11.45289421081543,177.43244494061565,141.12571002435314,0.5329604148864746,OK,neutral,valgus,0.010418164358437485,-0.1677672720269073,1.0418164358437485,-16.77672720269073,1.0418164358437485,16.77672720269073,0.5272404679230281,0.013827892637759298
210,11.518407106399536,177.42826395146787,141.90326695875189,0.530899703502655,OK,neutral,valgus,0.010476648131971944,-0.1640485912700482,1.0476648131971944,-16.40485912700482,1.0476648131971944,16.40485912700482,0.5275906026363373,-0.031916185414510245
211,11.572994709014893,177.74504865137231,143.21659843975706,0.5265354216098785,OK,neutral,valgus,0.00928169997802073,-0.15968749417185937,0.928169997802073,-15.968749417185938,0.928169997802073,15.968749417185938,0.5241535987172807,-0.07787629661029438
212,11.628745555877686,178.22561300164028,143.57350534003197,0.5243382155895233,OK,neutral,valgus,0.007329115813629552,-0.15857683222535288,0.7329115813629552,-15.857683222535288,0.7329115813629552,15.857683222535288,0.5189627877303531,-0.10954781143309322
213,11.683701992034912,178.39450444568206,144.00255945338492,0.5222210586071014,OK,neutral,valgus,0.006625270444193979,-0.1562803133077599,0.6625270444193979,-15.62803133077599,0.6625270444193979,15.62803133077599,0.5120517930814198,-0.13793520043582053
214,11.740109205245972,177.77663106864054,148.47849552296762,0.5034229457378387,OK,neutral,valgus,0.009318407137101024,-0.13930582635001781,0.9318407137101024,-13.930582635001782,0.9318407137101024,13.930582635001782,0.5035660096577235,-0.16079834594979125
215,11.793358087539673,176.94866209786633,151.7697326326028,0.49236175417900085,OK,neutral,valgus,0.012922880217892773,-0.1246554233384413,1.2922880217892774,-12.46554233384413,1.2922880217892774,12.46554233384413,0.49448288551398684,-0.17077367195254656
216,11.84870982170105,176.25937454784565,153.95274314850892,0.48458345234394073,OK,neutral,valgus,0.016011437983183035,-0.11461915095074425,1.6011437983183034,-11.461915095074424,1.6011437983183034,11.461915095074424,0.4850190473454339,-0.18756147448769767
217,11.905380010604858,175.9346588235752,160.27170935980436,0.4714992195367813,OK,neutral,valgus,0.017551019537029953,-0.08632915385516576,1.7551019537029953,-8.632915385516576,1.7551019537029953,8.632915385516576,0.47342763415404726,-0.18807697233348275
218,11.961106061935425,175.6065656896032,163.77136613055367,0.4629535526037216,OK,neutral,valgus,0.01903320226523067,-0.07084002205151775,1.9033202265230669,-7.0840022051517755,1.9033202265230669,7.0840022051517755,0.4638490719454629,-0.15879060940569323
219,12.018903732299805,174.95258811512664,167.60574763879177,0.4580913484096527,OK,varus,valgus,0.0219004672622226,-0.05404592986746067,2.1900467262222603,-5.404592986746067,2.1900467262222603,5.404592986746067,0.45545640162059237,-0.14150788745316234
220,12.073378562927246,173.61550603081267,176.05011310900656,0.441081166267395,OK,varus,neutral,0.027839278576718803,-0.017125237100703638,2.7839278576718804,-1.7125237100703639,2.7839278576718804,1.7125237100703639,0.4479377461331231,-0.12103171380174071
221,12.129204750061035,173.7764005345019,178.56607900276353,0.4363730102777481,OK,varus,neutral,0.027135016691145954,-0.006203381438730205,2.7135016691145952,-0.6203381438730204,2.7135016691145952,0.6203381438730204,0.4421529663460595,-0.10216908195632657
222,12.184637069702148,173.8194380897602,178.8241318553573,0.4336130619049072,OK,varus,neutral,0.026926554132511948,-0.005087399498038762,2.692655413251195,-0.5087399498038763,2.692655413251195,0.5087399498038763,0.4365694267409188,-0.09680218647650207
223,12.238322734832764,174.00700620716032,179.57809608706688,0.4319528639316559,OK,varus,neutral,0.02610525918839694,-0.0018233382712189604,2.610525918839694,-0.18233382712189602,2.610525918839694,0.18233382712189602,0.4315766117402485,-0.06865736801739875
224,12.293343544006348,174.21499556229878,179.82423333051054,0.4310057610273361,OK,varus,neutral,0.02519537152266161,-0.0007601235138061913,2.519537152266161,-0.07601235138061913,2.519537152266161,0.07601235138061913,0.42917173888002114,-0.03847256491935891
225,12.346119403839111,177.03918444004537,179.21795703837273,0.4238687753677368,OK,neutral,neutral,0.012903475588203601,-0.0034037384201430093,1.2903475588203601,-0.34037384201430093,1.2903475588203601,0.34037384201430093,0.4274063685110637,-0.028893597238916602
226,12.400962829589844,177.85790482117318,178.96483436415707,0.42314164340496063,OK,neutral,neutral,0.009332883399746611,-0.004508346546647975,0.9332883399746611,-0.4508346546647975,0.9332883399746611,0.4508346546647975,0.42608144240719925,-0.02329364367741249
227,12.45415711402893,178.46028565948464,179.26183546278932,0.42424705624580383,OK,neutral,neutral,0.006702803656337652,-0.0032151984880686214,0.6702803656337653,-0.32151984880686213,0.6702803656337653,0.32151984880686213,0.4248869674546378,-0.0206755694302867
228,12.508965730667114,178.71575428231546,179.49151087040013,0.42401541769504547,OK,neutral,neutral,0.005594395140857095,-0.002212777927466555,0.5594395140857096,-0.2212777927466555,0.5594395140857096,0.2212777927466555,0.4238542531217847,-0.011072649630468945
229,12.564357042312622,179.7403580489256,179.0067941935142,0.42433857917785645,OK,neutral,neutral,0.0011312523335918416,-0.004324058016950304,0.11312523335918416,-0.43240580169503046,0.11312523335918416,0.43240580169503046,0.42367586493492126,-0.002897493523886574
230,12.619712591171265,179.7271612921086,178.83481339344343,0.4235915392637253,OK,neutral,neutral,0.0011888075816947874,-0.005071628655613898,0.11888075816947874,-0.5071628655613898,0.11888075816947874,0.5071628655613898,0.423533341714314,-0.003700414739389757
231,12.674383878707886,179.66156226744036,178.45712419193168,0.4237767606973648,OK,neutral,neutral,0.0014747730067710897,-0.006715321826732787,0.14747730067710899,-0.6715321826732787,0.14747730067710899,0.6715321826732787,0.4232702510697501,-0.0043048825385954
232,12.727798461914062,179.63942910551057,178.16538844100316,0.4226200580596924,OK,neutral,neutral,0.0015713693970835613,-0.007981259360590427,0.15713693970835613,-0.7981259360590427,0.15713693970835613,0.7981259360590427,0.42306678422859734,-0.0037180474881628456
