frame,time_s,left_fppa,right_fppa,pelvis_y,visibility_check,left_alignment,right_alignment,left_alignment_index,right_alignment_index,left_signed_deviation_percent,right_signed_deviation_percent,left_knee_deviation_percent,right_knee_deviation_percent,pelvis_velocity
126,5.619646310806274,147.13764343950038,147.0118435358404,0.6143155694007874,OK,varus,varus,0.14690960198158837,0.14794577074685275,14.690960198158837,14.794577074685275,14.690960198158837,14.794577074685275,0.1385107106631347
127,5.66508674621582,147.19619662189254,146.83920671160925,0.6152178347110748,OK,varus,varus,0.1468389464000275,0.1487463058017925,14.683894640002752,14.874630580179248,14.683894640002752,14.874630580179248,0.137574738114564
128,5.698344469070435,142.60475851767094,143.2151692400682,0.6290037631988525,OK,varus,varus,0.16886328085904106,0.1662153556608793,16.886328085904108,16.621535566087932,16.886328085904108,16.621535566087932,0.12544056912539414
129,5.757424592971802,140.5645188792746,139.94995991551218,0.6365915536880493,OK,varus,varus,0.17901908234611041,0.1821974575930034,17.901908234611042,18.21974575930034,17.901908234611042,18.21974575930034,0.10148554083528794
130,5.7971107959747314,139.88318709329246,139.64238832550708,0.6372593343257904,OK,varus,varus,0.18243791361219364,0.18361874253210794,18.243791361219365,18.361874253210793,18.243791361219365,18.361874253210793,0.10609787531760251
131,5.843679666519165,139.18099869799755,139.27572289889162,0.6396966278553009,OK,varus,varus,0.1859810608859701,0.18522799944137597,18.59810608859701,18.522799944137596,18.59810608859701,18.522799944137596,0.08302046109740147
132,5.8842833042144775,138.64360921677763,139.04227032654367,0.640964925289154,OK,varus,varus,0.18867862335701768,0.18626383372022706,18.86786233570177,18.626383372022705,18.86786233570177,18.626383372022705,0.08048362476236903
133,5.906179666519165,136.12694677808685,137.20896335201493,0.6459434330463409,OK,varus,varus,0.20129653815343193,0.19495867371397085,20.129653815343193,19.495867371397086,20.129653815343193,19.495867371397086,0.07210333357375731
134,5.951634645462036,135.66483467787532,136.81522193070265,0.6468386054039001,OK,varus,varus,0.20349339530284144,0.1967921066579046,20.349339530284144,19.679210665790457,20.349339530284144,19.679210665790457,0.03971050897716566
135,6.000040054321289,134.40044851331024,136.64279186972047,0.6491355299949646,OK,varus,varus,0.20978131880802192,0.19759559355360035,20.97813188080219,19.759559355360036,20.97813188080219,19.759559355360036,0.03062362090479187
136,6.049710750579834,133.79356156118976,136.86364294680646,0.6497255563735962,OK,varus,varus,0.2128243237486427,0.19652611522586858,21.28243237486427,19.652611522586856,21.28243237486427,19.652611522586856,0.014574289946335917
137,6.093644380569458,133.34417680477446,136.61895882221606,0.651227593421936,OK,varus,varus,0.21521984847820005,0.19779678109014548,21.521984847820004,19.779678109014547,21.521984847820004,19.779678109014547,0.0012563541572445658
138,6.151120662689209,133.29040880009927,136.69630882533514,0.6516404151916504,OK,varus,varus,0.21566920195855785,0.19753603491184135,21.566920195855786,19.753603491184137,21.566920195855786,19.753603491184137,-0.026680589068721616
139,6.190230369567871,133.81528008688113,137.14490531333493,0.6499622464179993,OK,varus,varus,0.21300502354273035,0.1955821506517124,21.300502354273036,19.55821506517124,21.300502354273036,19.55821506517124,-0.05045993981201313
140,6.2296671867370605,134.41202049058163,137.83925641233768,0.6473510265350342,OK,varus,varus,0.20979951733015947,0.19229335347844742,20.979951733015948,19.229335347844742,20.979951733015948,19.229335347844742,-0.06516505350485335
141,6.279740810394287,134.89664844555398,138.29396953913835,0.6455962359905243,OK,varus,varus,0.20721370525042238,0.1901155206055301,20.72137052504224,19.01155206055301,20.72137052504224,19.01155206055301,-0.0917209071019105
142,6.318186044692993,137.11227045848355,140.35060077978423,0.6374362707138062,OK,varus,varus,0.1962802388756583,0.1802017968772979,19.628023887565828,18.02017968772979,19.628023887565828,18.02017968772979,-0.1345717471538066
143,6.352499008178711,138.546538316737,141.23819014412683,0.6336451172828674,OK,varus,varus,0.18915835951569493,0.17587812923706775,18.91583595156949,17.587812923706775,18.91583595156949,17.587812923706775,-0.1431016987913658
144,6.396493673324585,140.75263996277147,143.39596902896463,0.6253087818622589,OK,varus,varus,0.17811602216276218,0.16533680932442202,17.811602216276217,16.533680932442202,17.811602216276217,16.533680932442202,-0.15608890873000725
145,6.43056583404541,141.09788023539738,143.75928750125067,0.6232838928699493,OK,varus,varus,0.17631122492440507,0.16360427765785582,17.631122492440507,16.36042776578558,17.631122492440507,16.36042776578558,-0.16921923628837376
146,6.464262247085571,144.9308729359331,146.0092943724558,0.6113790273666382,OK,varus,varus,0.1578304609601305,0.1527317197897664,15.78304609601305,15.273171978976642,15.78304609601305,15.273171978976642,-0.16999442110005525
147,6.503187417984009,146.20922178975073,146.08136491792436,0.6102044880390167,OK,varus,varus,0.1514805597596642,0.15243203206564013,15.14805597596642,15.243203206564013,15.14805597596642,15.243203206564013,-0.19002315667379754
148,6.54262638092041,149.26818132659733,148.20894089179887,0.601816713809967,OK,varus,varus,0.13727701156782832,0.14234224670566806,13.727701156782832,14.234224670566805,13.727701156782832,14.234224670566805,-0.19133846074476324
149,6.582200288772583,149.82765554427186,148.50736540518776,0.6008665561676025,OK,varus,varus,0.13460761878568206,0.14097840279568133,13.460761878568206,14.097840279568134,13.460761878568206,14.097840279568134,-0.1682173911790441
150,6.631816387176514,155.28346294767505,154.576056323695,0.582618236541748,OK,varus,varus,0.10948076311537532,0.11275647310547225,10.948076311537532,11.275647310547225,10.948076311537532,11.275647310547225,-0.1207437611911013
151,6.7151947021484375,158.9916572551259,159.80063480019842,0.5720787346363068,OK,varus,varus,0.09259774204696654,0.08904929211241494,9.259774204696654,8.904929211241495,9.259774204696654,8.904929211241495,-0.12969558198523945
152,6.761782169342041,160.04579134712534,160.7001134244457,0.57068932056427,OK,varus,varus,0.08784052041915968,0.08498223034790653,8.784052041915968,8.498223034790653,8.784052041915968,8.498223034790653,-0.17383542944708452
153,6.79931902885437,164.0406883575472,164.7102563337265,0.5623792707920074,OK,varus,varus,0.07003507236949816,0.06711039337393826,7.003507236949816,6.711039337393826,7.003507236949816,6.711039337393826,-0.1790194934106264
154,6.831754207611084,165.08415436602488,165.44738397773543,0.5596809387207031,OK,varus,varus,0.06544195318059952,0.06383318032021865,6.544195318059952,6.383318032021864,6.544195318059952,6.383318032021864,-0.1396743573017778
155,6.875808477401733,168.119391226911,167.62615002790193,0.5516623854637146,OK,varus,varus,0.05202089600452379,0.054200621390554385,5.2020896004523784,5.420062139055439,5.2020896004523784,5.420062139055439,-0.1467037334414787
156,6.904761075973511,168.64132257106257,169.05639848782604,0.5509470403194427,OK,varus,varus,0.049702894701989866,0.04789452641328249,4.970289470198987,4.789452641328249,4.970289470198987,4.789452641328249,-0.14932664940962237
157,6.948054790496826,171.20604464011842,171.5065130206033,0.5441234111785889,OK,varus,varus,0.03843251485352801,0.03712615093334162,3.8432514853528015,3.712615093334162,3.8432514853528015,3.712615093334162,-0.0984668492737022
158,6.997165679931641,171.03666930510957,172.2300028585294,0.5415177643299103,OK,varus,varus,0.0391776397420791,0.0339549780419403,3.91776397420791,3.3954978041940302,3.91776397420791,3.3954978041940302,-0.09003797156469417
159,7.034256458282471,175.76109570047473,176.62918095601884,0.5346168279647827,OK,neutral,neutral,0.018504101834161842,0.014711054656454855,1.8504101834161841,1.4711054656454856,1.8504101834161841,1.4711054656454856,-0.07533791123160283
160,7.108469247817993,178.03165089747827,178.72518407279097,0.5301133394241333,OK,neutral,neutral,0.008589306137017022,0.0055611643901433815,0.8589306137017022,0.5561164390143382,0.8589306137017022,0.5561164390143382,-0.042474727941533175
161,7.165119171142578,179.263914412517,179.35455491327895,0.5289507806301117,OK,neutral,neutral,0.0032118202298554825,0.0028152943233312236,0.32118202298554827,0.2815294323331224,0.32118202298554827,0.2815294323331224,-0.043109650255419574
162,7.208195686340332,179.24098234322008,179.5383333869621,0.5281582772731781,OK,neutral,neutral,-0.0033117526982633155,-0.0020131808721495664,-0.33117526982633155,-0.20131808721495664,0.33117526982633155,0.20131808721495664,-0.03321276217498337
163,7.251197338104248,178.5258444106232,178.61350992607052,0.5275979340076447,OK,neutral,neutral,-0.006432227548875639,-0.006044024694362671,-0.6432227548875639,-0.6044024694362671,0.6432227548875639,0.6044024694362671,-0.013237262079403678
164,7.29672384262085,178.6993465372451,177.14018817122093,0.5280282199382782,OK,neutral,neutral,-0.005675239792700319,-0.01246780715750109,-0.5675239792700318,-1.246780715750109,0.5675239792700318,1.246780715750109,-0.002784234711812328
165,7.361507177352905,178.62078817264413,176.97015051844858,0.5279405117034912,OK,neutral,neutral,-0.0060180689062823145,-0.013207118572081466,-0.6018068906282315,-1.3207118572081467,0.6018068906282315,1.3207118572081467,0.0009866670362335128
166,7.400787115097046,178.76274709303118,177.0194380348475,0.5281694531440735,OK,neutral,neutral,-0.005398562660640279,-0.012991458011475785,-0.5398562660640278,-1.2991458011475785,0.5398562660640278,1.2991458011475785,0.0028445501076497237
167,7.435009479522705,178.75064412971213,176.83832498481812,0.5286553204059601,OK,neutral,neutral,-0.005451387255867678,-0.013781081351079659,-0.5451387255867678,-1.3781081351079658,0.5451387255867678,1.3781081351079658,0.002723011383966245
168,7.487114667892456,178.65785056919896,176.7708712157976,0.5288438200950623,OK,neutral,neutral,-0.0058562933109210374,-0.014075581821885771,-0.5856293310921037,-1.4075581821885772,0.5856293310921037,1.4075581821885772,0.001525244845398177
169,7.5239386558532715,178.5071961043344,176.4117335654749,0.5286333858966827,OK,neutral,neutral,-0.006513525061980058,-0.015643407196454247,-0.6513525061980058,-1.5643407196454246,0.6513525061980058,1.5643407196454246,0.0016194613090139143
170,7.568256378173828,178.35842436192075,176.25789010924237,0.5285124182701111,OK,neutral,neutral,-0.0071625732604095205,-0.016315631039249698,-0.716257326040952,-1.6315631039249698,0.716257326040952,1.6315631039249698,0.00056819066534608
171,7.62680459022522,178.49197639733595,176.42300671841738,0.5284136533737183,OK,neutral,neutral,-0.006579640463586347,-0.015595619558454819,-0.6579640463586347,-1.5595619558454819,0.6579640463586347,1.5595619558454819,-0.0012808641409787214
172,7.665711164474487,178.54719119021894,176.53018947406636,0.528419017791748,OK,neutral,neutral,-0.006338602035774078,-0.01512838100856173,-0.6338602035774078,-1.5128381008561729,0.6338602035774078,1.5128381008561729,-0.0013370796943306118
173,7.703073024749756,178.6014341612688,176.46952237912353,0.5285834074020386,OK,neutral,neutral,-0.00610190313152366,-0.01538772490207614,-0.6101903131523659,-1.5387724902076139,0.6101903131523659,1.5387724902076139,-0.0005605200381904041
174,7.757938623428345,178.5729843277272,176.70770908234132,0.5284733474254608,OK,neutral,neutral,-0.006225850718567706,-0.014351531158440909,-0.6225850718567706,-1.4351531158440909,0.6225850718567706,1.4351531158440909,9.687202359742741e-05
175,7.7985076904296875,178.53929894148305,176.85962172150346,0.52834352850914,OK,neutral,neutral,-0.006372656627683048,-0.01368989581724007,-0.6372656627683048,-1.368989581724007,0.6372656627683048,1.368989581724007,0.00033945988189376664
176,7.843881130218506,178.72732216096423,177.32460623772775,0.5284092426300049,OK,neutral,neutral,-0.0055522237998328495,-0.011662888628003295,-0.5552223799832849,-1.1662888628003294,0.5552223799832849,1.1662888628003294,0.00330941875813906
177,7.8944032192230225,178.84419908031003,177.63982335906718,0.5284643769264221,OK,neutral,neutral,-0.005042286961164633,-0.010288822084690915,-0.5042286961164633,-1.0288822084690916,0.5042286961164633,1.0288822084690916,0.010201165772811827
178,7.936231851577759,179.9011968136078,179.40242227686534,0.5284877717494965,OK,neutral,neutral,-0.00043104514419006247,-0.002604172125458456,-0.04310451441900625,-0.2604172125458456,0.04310451441900625,0.2604172125458456,0.029686366918632245
179,7.9685986042022705,179.59626210374043,179.62427720613334,0.5285547077655792,OK,neutral,neutral,0.0017614319202865106,0.0016371039484120314,0.17614319202865106,0.16371039484120314,0.17614319202865106,0.16371039484120314,0.04328364872035806
180,8.006829023361206,178.0222946058425,176.27274404602997,0.5308887660503387,OK,neutral,neutral,0.00863005147414963,0.016248245319833637,0.863005147414963,1.6248245319833636,0.863005147414963,1.6248245319833636,0.06967423756913949
181,8.049498796463013,177.1560059223295,174.91824205585695,0.5323529541492462,OK,neutral,varus,0.012411811807611544,0.02216263281472789,1.2411811807611544,2.216263281472789,1.2411811807611544,2.216263281472789,0.1108004833282008
182,8.099676370620728,173.31132139081743,171.2043351181382,0.5379510521888733,OK,varus,varus,0.029212641845575704,0.038437918686390043,2.9212641845575704,3.8437918686390042,2.9212641845575704,3.8437918686390042,0.12781594563021148
183,8.15151047706604,171.78912552768614,170.1270281889223,0.5402703285217285,OK,varus,varus,0.035876529305066435,0.04317573415179712,3.5876529305066436,4.317573415179711,3.5876529305066436,4.317573415179711,0.15214148603828725
184,8.194562911987305,165.70218754331344,165.05988129342705,0.5577270686626434,OK,varus,varus,0.06255768502236342,0.06555550019157752,6.255768502236342,6.555550019157752,6.255768502236342,6.555550019157752,0.17058461842550088
185,8.236804485321045,161.57107975736858,159.3190515484092,0.5727049708366394,OK,varus,varus,0.08067406054903843,0.09115767895341284,8.067406054903843,9.115767895341284,8.067406054903843,9.115767895341284,0.17945787522120682
186,8.2780179977417,159.44979887818147,157.32093186143155,0.575654000043869,OK,varus,varus,0.09034530759775088,0.10023570026275619,9.034530759775087,10.02357002627562,9.034530759775087,10.02357002627562,0.2430702283356485
187,8.30579948425293,156.89941036491638,155.2993104287804,0.5823295414447784,OK,varus,varus,0.10198392855264762,0.10942846790874994,10.198392855264762,10.942846790874993,10.198392855264762,10.942846790874993,0.2289409019438473
188,8.34910273551941,156.82376594038791,153.96878277141104,0.5827623009681702,OK,varus,varus,0.10229222182755546,0.11552973537710622,10.229222182755546,11.552973537710622,10.229222182755546,11.552973537710622,0.12460542234122496
189,8.395185947418213,153.8561459118287,150.45135346558644,0.5922507643699646,OK,varus,varus,0.11565835464967311,0.131859043329619,11.56583546496731,13.1859043329619,11.56583546496731,13.1859043329619,0.13712328949200447
190,8.426969766616821,152.74018898963263,149.5284665635387,0.594730943441391,OK,varus,varus,0.12073051835211997,0.13611582701134536,12.073051835211997,13.611582701134536,12.073051835211997,13.611582701134536,0.13838401389684485
191,8.470415830612183,150.0497927067525,147.90770874640947,0.6029782295227051,OK,varus,varus,0.13327322693851265,0.14361690684280104,13.327322693851265,14.361690684280104,13.327322693851265,14.361690684280104,0.15039880360628466
192,8.505064725875854,149.85617505481497,147.8870550308311,0.6044287979602814,OK,varus,varus,0.13417049522617272,0.1438586316411299,13.417049522617273,14.385863164112992,13.417049522617273,14.385863164112992,0.16288077372976417
193,8.553028345108032,147.07522207301488,146.1779925987206,0.6121129095554352,OK,varus,varus,0.14722374638326496,0.15187321029152853,14.722374638326496,15.187321029152853,14.722374638326496,15.187321029152853,0.12856004341188942
194,8.59828233718872,146.6857207784696,145.63724471606994,0.6138203740119934,OK,varus,varus,0.14916291248094948,0.15452408045498245,14.916291248094948,15.452408045498245,14.916291248094948,15.452408045498245,0.12868157092292076
195,8.6391019821167,143.03986648277552,142.63541454530971,0.628303050994873,OK,varus,varus,0.16687054311908822,0.1690588291482298,16.687054311908824,16.905882914822982,16.687054311908824,16.905882914822982,0.11543500789298111
196,8.690845727920532,141.03641064669992,139.59308464419016,0.6353723108768463,OK,varus,varus,0.1768572977406367,0.18399811772471347,17.68572977406367,18.39981177247135,17.68572977406367,18.39981177247135,0.14063776020839924
197,8.719069242477417,140.26900643935633,138.63573957173605,0.6354932188987732,OK,varus,varus,0.18065020289466316,0.188723953739372,18.065020289466315,18.872395373937202,18.065020289466315,18.872395373937202,0.1377983064624102
198,8.768860816955566,138.87098614313123,138.3876990259002,0.6397483646869659,OK,varus,varus,0.18756434730525512,0.18976193863257895,18.756434730525513,18.976193863257894,18.756434730525513,18.976193863257894,0.07582940094002666
199,8.818294048309326,138.35101965826976,137.95739548727101,0.640156477689743,OK,varus,varus,0.1901261645905539,0.19201351540823794,19.01261645905539,19.201351540823794,19.01261645905539,19.201351540823794,0.05034412660394416
200,8.865852117538452,136.71856543640217,136.70928834192085,0.64442378282547,OK,varus,varus,0.1983269957214315,0.19832125858491673,19.83269957214315,19.832125858491672,19.83269957214315,19.832125858491672,0.05628682639793503
201,8.899161100387573,136.43538923773895,136.05657658835358,0.6460167765617371,OK,varus,varus,0.1997646531538304,0.2015035841602232,19.97646531538304,20.15035841602232,19.97646531538304,20.15035841602232,0.05609066270895724
202,8.935441493988037,134.93161951734456,135.21132740930793,0.6488584578037262,OK,varus,varus,0.2074440723338292,0.2057248523374649,20.74440723338292,20.57248523374649,20.74440723338292,20.57248523374649,0.04147191779390624
203,8.968306064605713,134.3083767079686,135.18234116313084,0.6492308080196381,OK,varus,varus,0.21064931059156794,0.20589431421360294,21.064931059156795,20.589431421360295,21.064931059156795,20.589431421360295,0.024898932806475038
204,9.007985830307007,132.40370380833963,133.9744150583088,0.6510109305381775,OK,varus,varus,0.2205024276342146,0.21199124705028424,22.05024276342146,21.199124705028424,22.05024276342146,21.199124705028424,0.004123579033509017
205,9.062866449356079,132.02779779783083,133.66178543115512,0.6510992050170898,OK,varus,varus,0.22245472397353455,0.21373479225730893,22.245472397353456,21.373479225730893,22.245472397353456,21.373479225730893,-0.032123644049384836
206,9.096327781677246,132.31547582388393,134.2091362047519,0.6490255296230316,OK,varus,varus,0.220926219528195,0.21099990943492303,22.0926219528195,21.0999909434923,22.0926219528195,21.0999909434923,-0.04410089469251943
207,9.17545771598816,132.8984288005653,135.0372307792191,0.646760880947113,OK,varus,varus,0.21792621214869026,0.20680699192269505,21.792621214869026,20.680699192269504,21.792621214869026,20.680699192269504,-0.05655886225894324
208,9.22609829902649,133.2635829000106,135.53607357595817,0.6453211903572083,OK,varus,varus,0.21603846881638764,0.20430233979945964,21.603846881638763,20.430233979945964,21.603846881638763,20.430233979945964,-0.1013336282068078
209,9.260409832000732,135.44844065300563,137.7276986474728,0.637005090713501,OK,varus,varus,0.2047285781971257,0.1932763274503768,20.47285781971257,19.32763274503768,20.47285781971257,19.32763274503768,-0.14290844924281565
210,9.292117595672607,136.60010687951322,139.05017358738274,0.6333236694335938,OK,varus,varus,0.19882128951868552,0.18662181881807696,19.882128951868552,18.662181881807697,19.882128951868552,18.662181881807697,-0.16221483446324036
211,9.323728799819946,139.05042352250686,141.7682813771431,0.6246457695960999,OK,varus,varus,0.18667840563315577,0.1732313040276615,18.667840563315576,17.32313040276615,18.667840563315576,17.32313040276615,-0.22525327119790006
212,9.34648609161377,139.86230508651815,142.63279594613692,0.6223739087581635,OK,varus,varus,0.18253060801681137,0.16905197852520698,18.253060801681137,16.905197852520697,18.253060801681137,16.905197852520697,-0.2201494604041514
213,9.394139051437378,142.88258146925497,144.79383153901037,0.6125252842903137,OK,varus,varus,0.16781805645223447,0.15830595724513224,16.781805645223447,15.830595724513225,16.781805645223447,15.830595724513225,-0.14941039545294466
214,9.428634643554688,143.48718854019972,145.00495147470434,0.611359179019928,OK,varus,varus,0.1648607666325713,0.15724786779119285,16.48607666325713,15.724786779119285,16.48607666325713,15.724786779119285,-0.1676935791293772
215,9.460008144378662,147.00103404687235,147.08338372233874,0.6019532084465027,OK,varus,varus,0.1480307851581576,0.14765968554218317,14.80307851581576,14.765968554218317,14.80307851581576,14.765968554218317,-0.15328237934892552
216,9.51309871673584,148.44099445832822,147.60379190681329,0.5999535620212555,OK,varus,varus,0.1411612308982747,0.14524543507927962,14.11612308982747,14.524543507927962,14.11612308982747,14.524543507927962,-0.14626952946375749
217,9.565136909484863,151.56906873211062,150.716677237648,0.5905448198318481,OK,varus,varus,0.12636920041353553,0.13051230120167345,12.636920041353553,13.051230120167345,12.636920041353553,13.051230120167345,-0.19002212863547818
218,9.601111650466919,152.12441954444472,151.47256290281052,0.5897087752819061,OK,varus,varus,0.12359235888949142,0.12686914457287887,12.359235888949142,12.686914457287887,12.359235888949142,12.686914457287887,-0.2167026942643826
219,9.635999202728271,158.60173525556382,159.09832169409125,0.569057047367096,OK,varus,varus,0.09433419187627878,0.09206470308414631,9.433419187627878,9.206470308414632,9.433419187627878,9.206470308414632,-0.18470526334470527
220,9.688987255096436,163.45776891473707,162.98285600583145,0.5582430958747864,OK,varus,varus,0.07267100952907032,0.07464530986995367,7.2671009529070325,7.464530986995367,7.2671009529070325,7.464530986995367,-0.14567017771073942
221,9.731532096862793,164.9657987994117,164.21516737335844,0.5563687384128571,OK,varus,varus,0.06597071624566345,0.0692711403595869,6.597071624566345,6.92711403595869,6.597071624566345,6.92711403595869,-0.18098190004087655
222,9.764348268508911,168.13590652425793,167.1869820657248,0.5494263172149658,OK,varus,varus,0.051945998530238645,0.05613999470916772,5.194599853023864,5.613999470916772,5.194599853023864,5.613999470916772,-0.15936635102891117
223,9.810829162597656,168.99582313144083,168.02993992835425,0.5485588312149048,OK,varus,varus,0.04815539119534654,0.05241641893243089,4.815539119534654,5.241641893243089,4.815539119534654,5.241641893243089,-0.0840125091106474
224,9.853260040283203,170.97338989729064,170.29730038453587,0.5454623997211456,OK,varus,varus,0.039465485912365164,0.0424355362934268,3.9465485912365166,4.24355362934268,3.9465485912365166,4.24355362934268,-0.08951334605772843
225,9.884616613388062,170.84699060473233,171.3837190987456,0.5428894460201263,OK,varus,varus,0.04001432889662837,0.03766615659946191,4.001432889662837,3.766615659946191,4.001432889662837,3.766615659946191,-0.08122685089922932
226,9.937723636627197,173.76054725562125,172.83336051418112,0.5376894176006317,OK,varus,varus,0.027248496465288305,0.03131018737362818,2.7248496465288303,3.131018737362818,2.7248496465288303,3.131018737362818,-0.0734831986209965
227,9.96792221069336,174.25882154917093,173.55279182904502,0.5366506576538086,OK,varus,varus,0.025069481469996553,0.028159953532714225,2.5069481469996555,2.8159953532714224,2.5069481469996555,2.8159953532714224,-0.07339701060639481
228,10.017179489135742,175.7324111608619,175.69949524670508,0.5339933037757874,OK,neutral,neutral,0.01862920145803548,0.018772456128168656,1.8629201458035478,1.8772456128168655,1.8629201458035478,1.8772456128168655,-0.048460034718871725
229,10.058634996414185,176.37741623183288,176.36909700687065,0.5322715938091278,OK,neutral,neutral,0.01581142983795187,0.01584768977241592,1.581142983795187,1.584768977241592,1.581142983795187,1.584768977241592,-0.04136709804739436
230,10.100189685821533,178.12052302842287,178.14039753299778,0.5297391712665558,OK,neutral,neutral,0.008201500040885767,0.008112611455053645,0.8201500040885767,0.8112611455053644,0.8201500040885767,0.8112611455053644,-0.030223080414835124
231,10.150899648666382,179.0038978559004,178.3727541278963,0.5289461314678192,OK,neutral,neutral,0.004346372485695722,0.007096824370403314,0.4346372485695722,0.7096824370403314,0.4346372485695722,0.7096824370403314,-0.02359980376206572
232,10.19470739364624,178.90236187465604,179.29055070015556,0.5286903381347656,OK,neutral,neutral,-0.004789211721786913,-0.0030940890316177748,-0.4789211721786913,-0.3094089031617775,0.4789211721786913,0.3094089031617775,-0.027507503610642914
233,10.217334508895874,178.21195152364572,178.38191595170005,0.5278618037700653,OK,neutral,neutral,-0.007802045547266027,-0.007055976099528876,-0.7802045547266028,-0.7055976099528876,0.7802045547266028,0.7055976099528876,-0.02225708206695698
234,10.264399528503418,177.96147179918646,177.95184155292603,0.5274655222892761,OK,neutral,neutral,-0.008894838082710252,-0.008930319599319602,-0.8894838082710252,-0.8930319599319602,0.8894838082710252,0.8930319599319602,-0.0036147118358851316
235,10.289827346801758,177.8410360790609,178.020807597664,0.527359277009964,OK,neutral,neutral,-0.009420413213989396,-0.008627618560756478,-0.9420413213989396,-0.8627618560756478,0.9420413213989396,0.8627618560756478,-0.0024543326685693145
236,10.339691638946533,177.96049836312366,178.02088575670092,0.5274341404438019,OK,neutral,neutral,-0.00889892347265874,-0.008626091074197829,-0.889892347265874,-0.8626091074197829,0.889892347265874,0.8626091074197829,-0.00031101350129070227
237,10.366278648376465,178.02357285024323,177.93552755317614,0.5280835330486298,OK,neutral,neutral,-0.008623755210832595,-0.008999157622335972,-0.8623755210832594,-0.8999157622335971,0.8623755210832594,0.8999157622335971,0.000676177632095154
238,10.41247820854187,178.1343038470631,177.92770956446873,0.5284383893013,OK,neutral,neutral,-0.008140584211325883,-0.009033759233583636,-0.8140584211325883,-0.9033759233583636,0.8140584211325883,0.9033759233583636,0.0016217131279727681
239,10.444227695465088,178.05693442941958,178.00379250265175,0.5281062424182892,OK,neutral,neutral,-0.008477697975387326,-0.008700659085940985,-0.8477697975387326,-0.8700659085940985,0.8477697975387326,0.8700659085940985,0.0018341906640966243
240,10.482947826385498,178.06508467130976,178.08094587527054,0.527939110994339,OK,neutral,neutral,-0.00844134838689138,-0.008363343678797304,-0.844134838689138,-0.8363343678797304,0.844134838689138,0.8363343678797304,0.0004148056683224155
241,10.512997150421143,177.7793351792784,178.0839186300995,0.5278307497501373,OK,neutral,neutral,-0.009687689761966904,-0.00835025446131093,-0.9687689761966903,-0.835025446131093,0.9687689761966903,0.835025446131093,-0.0010578123288702557
242,10.553618907928467,177.6379034184005,178.1080589246103,0.5277948975563049,OK,neutral,neutral,-0.010304019243621424,-0.008244973522213947,-1.0304019243621425,-0.8244973522213946,1.0304019243621425,0.8244973522213946,-0.0011897618205782834
243,10.599871635437012,177.69428105253053,178.13682857891027,0.5278896689414978,OK,neutral,neutral,-0.010057913848101329,-0.008119695191482288,-1.005791384810133,-0.8119695191482288,1.005791384810133,0.8119695191482288,-0.0002323556033649865
244,10.642645597457886,177.75462338182604,178.1449287007437,0.5279641449451447,OK,neutral,neutral,-0.009794469411736305,-0.008084485450292838,-0.9794469411736305,-0.8084485450292839,0.9794469411736305,0.8084485450292839,0.00032387217068485796
245,10.687272548675537,177.7839988611371,178.18949805750722,0.5279491543769836,OK,neutral,neutral,-0.009665814533450027,-0.0078900697976324,-0.9665814533450027,-0.7890069797632401,0.9665814533450027,0.7890069797632401,0.0006958162275214619
246,10.729315996170044,177.8036224922658,178.23383929061913,0.5279166996479034,OK,neutral,neutral,-0.009579846845200909,-0.007696632069836532,-0.9579846845200909,-0.7696632069836532,0.9579846845200909,0.7696632069836532,0.0006908699233241222
247,10.7705557346344,177.85819779474244,178.17168689011538,0.5279673039913177,OK,neutral,neutral,-0.009339492334219268,-0.007967067081414942,-0.9339492334219268,-0.7967067081414942,0.9339492334219268,0.7967067081414942,0.00045030044852722995
248,10.817503690719604,177.90833662889443,178.12559813598088,0.5280067920684814,OK,neutral,neutral,-0.009119027651909957,-0.008167505276658063,-0.9119027651909957,-0.8167505276658062,0.9119027651909957,0.8167505276658062,0.0005161672251876581
249,10.864874839782715,178.11550619704755,178.22879518046759,0.52803635597229,OK,neutral,neutral,-0.008214368969470134,-0.007717063325808178,-0.8214368969470134,-0.7717063325808178,0.8214368969470134,0.7717063325808178,0.0008411883028109912
250,10.917363166809082,178.2690587947152,178.2248416476631,0.528052419424057,OK,neutral,neutral,-0.0075453570972947494,-0.00773486606188725,-0.7545357097294749,-0.773486606188725,0.7545357097294749,0.773486606188725,0.001059998931610906
251,10.965391397476196,178.38236489896948,178.2291176140243,0.5280696749687195,OK,neutral,neutral,-0.007051626636620362,-0.0077166006659666,-0.7051626636620363,-0.77166006659666,0.7051626636620363,0.77166006659666,0.004202135003298579
252,11.017286777496338,178.63733381857523,178.14203257170894,0.5281855762004852,OK,neutral,neutral,-0.005940208379561098,-0.00809614022160243,-0.5940208379561097,-0.809614022160243,0.5940208379561097,0.809614022160243,0.00946440431092821
253,11.067795991897583,178.810276130828,178.08966154843037,0.5282779633998871,OK,neutral,neutral,-0.005186347241944351,-0.008324425852925614,-0.5186347241944351,-0.8324425852925613,0.5186347241944351,0.8324425852925613,0.012783031289177238
254,11.119837284088135,179.01589624774644,177.970351340378,0.5283472836017609,OK,neutral,neutral,-0.004287743844088157,-0.008845339892030875,-0.4287743844088157,-0.8845339892030876,0.4287743844088157,0.8845339892030876,0.01687875159824248
