frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min
266,13.254453659057617,left,left,178.53021594743652,1.469784052563483,175.50879208911678,-4.491207910883219,-3.6003393976237037,92.22754540696434,1.1467417658534487,4.588197972787373,0.27245804331150225,OK,0.8734945058822632
267,13.292961835861206,left,left,178.48433537486616,1.5156646251338373,175.4952930619176,-4.504706938082393,-3.676938750947402,92.17917410753473,1.1951130652830528,4.522606919803574,0.20686699032768274,OK,0.8696552515029907
268,13.337703704833984,left,left,178.64174439362492,1.3582556063750815,175.10799887360477,-4.892001126395229,-3.8435298592288256,91.68214233767576,1.692144835142031,4.0888692112172365,-0.22687071825865246,OK,0.866790235042572
269,13.388425350189209,left,left,178.7010171494059,1.2989828505940864,174.98153213472477,-5.018467865275227,-3.8980902691335992,91.49491974905122,1.879367423766567,3.914280195786933,-0.40145973368893806,OK,0.8643766045570374
270,13.446133136749268,left,left,178.75601231375975,1.2439876862402457,174.93919341550512,-5.060806584494884,-3.9160702382715096,92.35140783357272,1.0228793392450655,4.740131866036354,0.42439193656048246,OK,0.8606486916542053
271,13.487250089645386,left,left,178.79673594410968,1.2032640558903154,174.9121386598775,-5.087861340122487,-3.937059040315384,92.48128272347455,0.8930044493432376,4.835349079171985,0.5196091496960946,OK,0.8565530776977539
272,13.526774406433105,left,left,178.80210035948443,1.1978996405155726,174.8416611066792,-5.158338893320803,-3.9889929550413985,92.50985519424194,0.8644319785758512,4.877100773036919,0.5613608435610331,OK,0.8548563122749329
273,13.572860956192017,left,left,178.74586554397442,1.2541344560255823,174.8493961327305,-5.150603867269496,-3.999157307849826,92.49407298839604,0.8802141844217459,4.899654003841316,0.5839140743654241,OK,0.8524513244628906
274,13.618577003479004,left,left,178.71443900642964,1.285560993570357,174.85242030664756,-5.147579693352441,-4.012339972435764,92.48603973849178,0.8882474343260043,4.906840452978822,0.591100523502945,OK,0.8502604365348816
275,13.653006076812744,left,left,178.6860090731042,1.3139909268957979,175.0184991625413,-4.981500837458697,-3.878703622385165,92.1038371271918,1.2704500456259922,4.5206252691611235,0.2048853396852337,OK,0.8483805060386658
276,13.696917295455933,left,left,178.64712464891593,1.3528753510840659,175.15590110662103,-4.84409889337897,-3.7856127143889164,91.83023123913878,1.5440559336790045,4.241592769212893,-0.07414716026298152,OK,0.8466363549232483
277,13.744397401809692,left,left,178.34288778372687,1.6571122162731342,175.65887737250034,-4.341122627499658,-3.5808085798008245,92.10402458385485,1.270262588962936,4.521450847826849,0.20571091835097377,OK,0.8460960388183594
278,13.787521362304688,left,left,178.19427119765624,1.805728802343765,175.8900640073529,-4.1099359926471095,-3.492401964346994,92.26676017538243,1.1075269974353574,4.6900230060263315,0.374283076550455,OK,0.8459028601646423
279,13.830542802810669,left,left,177.95905380749517,2.0409461925048333,176.14221902286914,-3.857780977130858,-3.3860419015948,91.64530077338881,1.728986399428976,4.1579860414297105,-0.15775388804615886,OK,0.8446367383003235
280,13.878364324569702,left,left,177.8064264380639,2.193573561936091,176.3221722349332,-3.6778277650668088,-3.2997510710810163,91.2271289218304,2.1471582509873883,3.798779177752318,-0.516960751723559,OK,0.8435483574867249
281,13.913445711135864,left,left,175.4208060995134,4.579193900486587,178.69728812866148,-1.3027118713385164,-2.637142778682363,91.086416749997,2.287870422820788,4.3311797431397565,0.015439813663874702,OK,0.8430259227752686
282,13.95768928527832,left,left,172.12153104796252,7.87846895203748,178.07766587360226,1.9223341263977431,-1.7358540390213408,90.46576173622475,2.908525436593038,4.686042522843165,0.37030259336728477,OK,0.8452821969985962
283,14.00608229637146,left,left,166.9304468666795,13.069553133320511,172.90856494300988,7.091435056990122,-0.20356783044322757,88.90834357698415,4.465943595833636,4.6828938228713195,0.36715389339542526,OK,0.8479682207107544
284,14.044795036315918,left,left,162.14617204065394,17.853827959346063,167.96550726691618,12.034492733083823,1.2320478687009262,88.15481945072166,5.219467722096127,5.206202545684795,0.8904626162089073,OK,0.849122166633606
285,14.10746145248413,left,left,160.5214520092364,19.478547990763587,166.2635735565248,13.73642644347521,1.7849314507134038,88.33248631514232,5.041800857675469,5.859539313144084,1.5437993836682153,OK,0.8533217906951904
286,14.159896612167358,left,left,154.35921621930692,25.640783780693084,160.8690791981896,19.13092080181039,3.053806822072918,87.09760404649117,6.276683126326617,6.661273847446764,2.345533917970897,OK,0.8566122651100159
287,14.203795433044434,left,left,152.06556210912473,27.934437890875273,158.403473611621,21.596526388379004,4.103111735755497,87.62298926141749,5.7512979114003,8.06401249966929,3.7482725701934214,OK,0.8616816401481628
288,14.245315074920654,left,left,145.7761325307852,34.22386746921481,153.16197534920448,26.838024650795518,5.414876022430224,85.22465215667516,8.149635016142625,8.025370997524652,3.7096310680487647,OK,0.8674473762512207
289,14.292409896850586,left,left,135.7561157508568,44.24388424914321,144.11267558046765,35.88732441953235,7.557686791549029,81.85679017601932,11.51749699679847,7.771036797179211,3.455296867703339,OK,0.8744096159934998
290,14.371473789215088,left,left,127.47734039684165,52.522659603158345,137.10561762312977,42.894382376870226,8.781345963597717,80.85980839388343,12.514478778934361,9.269431583769274,4.9536916542933795,OK,0.8834632039070129
291,14.417508840560913,left,left,127.19461221749076,52.80538778250924,136.115721889413,43.88427811058699,9.83310139878617,80.4069372866219,12.96734988619589,9.161148357330326,4.845408427854437,OK,0.8924731016159058
292,14.471789836883545,left,left,128.02102416248934,51.97897583751066,136.13326323899355,43.86673676100645,10.846631844573482,79.46121816924614,13.91306900357165,8.420089090323831,4.10434916084796,OK,0.9004045128822327
293,14.512076616287231,left,left,123.10325419646884,56.89674580353116,130.76820455150042,49.23179544849958,12.276861800114963,77.79500606079174,15.579281112026052,7.736818215938293,3.4210782864624036,OK,0.9079338312149048
294,14.565513610839844,left,left,118.90625487228091,61.09374512771909,126.3977873058144,53.602212694185596,13.82588483621788,75.23046614838854,18.143821024429243,6.547883418139917,2.232143488664036,OK,0.9156046509742737
295,14.619452238082886,left,left,120.25384627662815,59.74615372337185,126.32718247718084,53.67281752281916,14.772466855100202,76.67157333716254,16.702713835655246,7.517376392815412,3.2016364633395256,OK,0.9226061105728149
296,14.670450448989868,left,left,117.33163067846993,62.668369321530065,122.64194336485807,57.358056635141935,16.10633436129837,77.11758370305147,16.25670346976632,8.534230750737992,4.218490821262122,OK,0.9285457134246826
297,14.709091424942017,left,left,113.69391195271281,66.30608804728719,119.15259528741385,60.847404712586155,16.592668777190216,76.00723172909812,17.367055443719664,8.058583840989376,3.7428439115134893,OK,0.9331377148628235
298,14.75309681892395,left,left,112.96549211399099,67.03450788600901,118.62726296726466,61.372737032735344,16.910186976641185,73.95071384663316,19.423573326184624,6.522671676548006,2.206931747072133,OK,0.9365847706794739
299,14.796304702758789,left,left,107.44780923768327,72.55219076231673,113.8888989487724,66.1111010512276,17.429421335364502,72.28520691116056,21.08908026165723,6.15571795761417,1.8399780281382903,OK,0.9409664869308472
300,14.836016416549683,left,left,102.04758444685633,77.95241555314367,109.49977663579537,70.50022336420463,17.77714693237281,71.61931606837969,21.7549711044381,6.848655189691548,2.532915260215674,OK,0.9444215893745422
301,14.898311853408813,left,left,96.08663836379392,83.91336163620608,103.92755777050971,76.07244222949029,18.707031768225367,71.0266554745393,22.34763169827849,7.574606649480449,3.258866720004562,OK,0.9475228190422058
302,14.944727897644043,left,left,94.66661360866303,85.33338639133697,102.7131702035136,77.2868297964864,19.298712172223432,71.03313951380886,22.341147659008925,8.378408280882876,4.062668351406984,OK,0.9514291882514954
303,14.993420124053955,left,left,88.39265713266391,91.60734286733609,95.69337345404573,84.30662654595427,20.186045157857826,71.60346276983773,21.770824402980054,9.090224249077387,4.774484319601498,OK,0.9535008072853088
304,15.039969682693481,left,left,86.93642412517879,93.06357587482121,95.20281494216844,84.79718505783156,20.10362507019504,72.05087213795767,21.32341503486012,10.420888025142348,6.105148095666465,OK,0.9551939368247986
305,15.086164474487305,left,left,83.74328677919327,96.25671322080673,92.02990118718091,87.97009881281909,20.468447310023336,72.1871128402575,21.18717433256029,10.94217455826847,6.626434628792595,OK,0.9551448225975037
306,15.131360054016113,left,left,78.63433747048656,101.36566252951344,87.81688755214711,92.18311244785289,20.339482676196226,73.98337277815104,19.39091439466675,13.505405536007807,9.189665606531918,OK,0.9551801681518555
307,15.178319931030273,left,left,73.49941712870981,106.50058287129019,80.52304069198057,99.47695930801943,22.748033499476332,73.01370556707052,20.36058160574727,12.785362629817607,8.469622700341716,OK,0.9570444226264954
308,15.236682653427124,left,left,68.83524279610309,111.16475720389691,76.50481150519957,103.49518849480043,22.167633585496418,71.50886855782278,21.865418614995008,11.34607085241569,7.030330922939811,OK,0.9540329575538635
309,15.291684627532959,left,left,69.57763009825787,110.42236990174213,77.33598636534924,102.66401363465076,22.199203362217144,72.46506960670253,20.90921756611526,12.42262923601103,8.106889306535152,OK,0.9537884593009949
310,15.3443021774292,left,left,64.13684189259173,115.86315810740827,72.42063350502521,107.57936649497479,22.320609390962407,77.66432547159599,15.7099617012218,18.26872647499187,13.952986545515984,OK,0.9521842002868652
311,15.383208513259888,left,left,62.873175999097,117.126824000903,72.0190023984906,107.9809976015094,21.96745577853153,80.17643329454141,13.197853878276376,21.289715472466547,16.973975542990672,OK,0.9529615044593811
312,15.42488145828247,left,left,57.812018010003385,122.18798198999662,66.48254903695982,113.51745096304018,22.361441243184533,80.14037685788028,13.233910314937503,21.17234912802126,16.856609198545385,OK,0.9510448575019836
313,15.482101440429688,left,left,55.858358153316914,124.14164184668309,64.37832565421778,115.62167434578222,22.359371611006313,79.92167474407475,13.452612428743038,20.801013855981914,16.48527392650604,OK,0.951021671295166
314,15.521044969558716,left,left,49.52479986182355,130.47520013817643,56.89944031630754,123.10055968369247,23.47667926219712,78.605964464333,14.768322708484789,19.457284181014106,15.141544251538221,OK,0.9506784081459045
315,15.566440343856812,left,left,46.22638661754994,133.77361338245007,53.082414423970455,126.91758557602955,23.832299399893312,76.20570148030698,17.168585692510803,16.894028686620814,12.578288757144946,OK,0.9479754567146301
316,15.61557674407959,left,left,45.760515219395664,134.23948478060433,52.85812276751822,127.14187723248179,23.36125793397203,75.91508868598544,17.45919848683235,16.373954168080015,12.058214238604137,OK,0.9430215954780579
317,15.651527404785156,left,left,41.66940955132975,138.33059044867025,48.48089360715318,131.51910639284682,23.275063366965558,76.37600210227009,16.998285070547695,16.46254952505907,12.146809595583193,OK,0.9394646286964417
318,15.694396018981934,left,left,40.776922874468866,139.22307712553112,47.49805391757922,132.50194608242077,22.93951590805059,74.29092981744606,19.08335735537173,13.951576768607003,9.635836839131116,OK,0.9357496500015259
319,15.741026639938354,left,left,43.27809496335318,136.72190503664683,49.286073879471154,130.71392612052884,23.46476777828305,73.78062170149933,19.59366547131846,13.253368395900358,8.937628466424485,OK,0.9315462112426758
320,15.786045789718628,left,left,43.783331626931215,136.21666837306879,49.38021862673286,130.61978137326713,23.934105777802433,72.89489411737027,20.479393055447517,12.425886894974349,8.110146965498473,OK,0.9292017221450806
321,15.827587842941284,left,left,45.477605326746875,134.52239467325313,50.68938006737066,129.31061993262935,23.94221925657473,72.02513119478022,21.349155978037572,11.179125191978718,6.863385262502845,OK,0.923107922077179
322,15.882816314697266,left,left,46.457746403252116,133.54225359674788,51.482304662554434,128.51769533744556,24.045654938549895,71.71653839858534,21.657748774232445,10.78675159643756,6.471011666961687,OK,0.9179986715316772
323,15.927054643630981,left,left,56.5585682063209,123.4414317936791,61.57610857419558,118.42389142580441,24.233860144086954,72.49805876818698,20.876228404630808,11.749459280148605,7.433719350672732,OK,0.9175576567649841
324,15.958856105804443,left,left,80.42302645688808,99.57697354311192,85.19002773332244,94.80997226667756,23.78563393902286,73.69872918148154,19.675557991336248,12.251364396938758,7.935624467462873,OK,0.9138239622116089
325,16.03144145011902,left,left,97.02067538141478,82.97932461858522,101.43394531837725,78.56605468162275,21.799043917771534,74.4968054163434,18.87748175647438,10.709119271077425,6.3933793416015305,OK,0.9194215536117554
326,16.077324390411377,left,left,97.27588572072158,82.72411427927842,101.36023796649312,78.63976203350688,21.579519810426792,73.79396287252864,19.58032430028915,9.457834928726971,5.1420949992511,OK,0.925486147403717
327,16.11777639389038,left,left,97.242945902226,82.757054097774,102.38368933252323,77.61631066747677,20.416316114892773,73.31931565418229,20.054971518635497,8.876375199372296,4.560635269896409,OK,0.9312034249305725
328,16.15775775909424,left,left,105.71106253377442,74.28893746622558,110.94798064679026,69.05201935320974,19.159795959497785,74.28617064959754,19.08811652322025,8.682884722111154,4.367144792635287,OK,0.9372613430023193
329,16.19320511817932,left,left,106.67511356257512,73.32488643742488,111.23982857984389,68.76017142015611,19.00621301706666,74.48582085127552,18.888466321542268,8.056748885610956,3.7410089561350617,OK,0.9425175786018372
330,16.234994173049927,left,left,117.17898204214515,62.82101795785485,119.12443173478819,60.87556826521181,18.102157827314517,77.04234458494784,16.331942587869946,7.089952104905391,2.7742121754295113,OK,0.9473535418510437
331,16.286664247512817,left,left,118.06071281024191,61.93928718975809,119.32472389986913,60.67527610013087,18.10977032809486,77.66720456970346,15.70708260311433,7.040985987425552,2.7252460579496756,OK,0.9518189430236816
332,16.34143567085266,left,left,127.43843146135615,52.561568538643854,128.1056621769612,51.894337823038796,15.95517986825554,80.70466042827893,12.66962674453886,7.327071012139525,3.011331082663645,OK,0.9553768038749695
333,16.374377012252808,left,left,146.62599166402848,33.374008335971524,144.75630113211892,35.24369886788108,11.370234742234965,88.59628338695082,4.7780037858669715,8.096827597276224,3.7810876678003353,OK,0.9576098918914795
334,16.439460039138794,left,left,159.21233686667196,20.78766313332804,156.8371409514975,23.162859048502497,7.433081282256333,94.73029620130858,-1.3560090284907886,9.788181568390447,5.4724416389145745,OK,0.9602140784263611
335,16.4833562374115,left,left,162.49862675669476,17.50137324330524,161.46213972010338,18.53786027989662,5.442125165995319,95.50881300662692,-2.1345258338091355,9.91445113603084,5.5987112065549525,OK,0.9611746072769165
336,16.528194904327393,left,left,165.31179143447608,14.688208565523922,164.3151080289749,15.68489197102511,4.589736549297552,96.17484232129542,-2.8005551484776277,9.767895465091767,5.452155535615873,OK,0.9622083902359009
337,16.567371368408203,left,left,174.61461337305778,5.385386626942221,176.3194388720232,3.6805611279768016,-0.2271338342139429,98.16727916396731,-4.7929919911495205,9.644970828718789,5.329230899242901,OK,0.9559500217437744
338,16.626540660858154,left,left,179.17829747368458,-0.8217025263154198,175.98986011519474,-4.010139884805255,-2.875032711369619,98.15971516183309,-4.785427989015304,8.473119808953282,4.157379879477389,OK,0.949917733669281
339,16.69090175628662,left,left,178.53052645609472,-1.4694735439052806,173.62619284132754,-6.373807158672463,-4.134962640431395,96.40799066869769,-3.033703495879905,7.177361643033481,2.8616217135576107,OK,0.941172182559967
340,16.730788469314575,left,left,178.93707663946603,-1.062923360533972,173.66790031414348,-6.3320996858565195,-4.26841845447422,96.59142286325826,-3.2171356904404718,7.59218073410654,3.276440804630653,OK,0.9308174252510071
341,16.783170700073242,left,left,179.07107688003381,-0.9289231199661856,173.06964977001803,-6.930350229981968,-4.722958517065303,95.34630759930322,-1.9720204264854289,6.624776192253694,2.3090362627778234,OK,0.9193523526191711
342,16.827558279037476,left,left,179.29365749762994,-0.7063425023700631,173.32282730205893,-6.677172697941074,-4.7542546467693905,93.81048368754378,-0.4361965147259923,5.027059236345388,0.7113193068695125,OK,0.9070964455604553
343,16.873448848724365,left,left,179.65248203855614,0.34751796144385594,173.89014348852797,-6.109856511472032,-4.711830537525935,92.06905807377424,1.3052290990435438,3.8146020091642057,-0.5011379203116633,OK,0.8970970511436462
344,16.917323112487793,left,left,179.34064820769086,0.6593517923091383,174.02618149842394,-5.973818501576062,-4.622950779179835,91.84905368323214,1.525233489585645,3.8592731979375356,-0.4564667315383417,OK,0.8928263187408447
345,16.966887712478638,left,left,178.54579638653348,1.4542036134665182,175.2563013253636,-4.743698674636391,-4.10049223214175,91.50613412579176,1.868153047026027,3.603544181752944,-0.7121957477229444,OK,0.8906373977661133
346,17.0189368724823,left,left,177.61666950787577,2.38333049212423,176.3396339268829,-3.6603660731171033,-3.7108995781759333,91.23272171819296,2.141565454624825,3.5655187052583672,-0.7502212242175119,OK,0.8880430459976196
347,17.068350553512573,left,left,172.9734752041778,7.026524795822212,179.53712050503637,0.4628794949636301,-2.614639971917431,89.0245608005493,4.349726372268492,2.9735661294904343,-1.34217379998546,OK,0.8897372484207153
348,17.113695859909058,left,left,165.830573177374,14.169426822626008,171.16163916525235,8.838360834747647,0.23245437622195345,87.61176553384891,5.762521638968877,3.175285897949215,-1.140454031526673,OK,0.8872308135032654
349,17.153576850891113,left,left,163.4953263298842,16.504673670115807,168.5175250111679,11.48247498883211,1.1264455350666136,87.25704171622303,6.117245456594759,3.4056859325733275,-0.9100539969025476,OK,0.8868157863616943
350,17.194109678268433,left,left,157.55919293256514,22.44080706743486,162.30178532980776,17.698214670192243,2.9563490791989997,87.63626197254331,5.738025200274478,5.335203448984923,1.0194635195090314,OK,0.8879390358924866
351,17.235819816589355,left,left,154.11548648966226,25.88451351033774,159.69244117434548,20.307558825654525,3.4004191620942463,88.39189418135358,4.982392991464209,7.369268028131043,3.053528098655164,OK,0.8895538449287415
352,17.288387775421143,left,left,146.26523996645406,33.73476003354594,153.23456966156118,26.76543033843882,4.698859803917704,87.64691185895025,5.72737531386754,9.315101357975053,4.999361428499185,OK,0.8906805515289307
353,17.329928874969482,left,left,141.69085475996206,38.309145240037935,148.5429354778618,31.45706452213821,6.033780978868993,86.74572700017137,6.6285601726464165,9.631588696940069,5.315848767464189,OK,0.8925764560699463
354,17.372880697250366,left,left,136.45530393078064,43.544696069219356,143.11245667083605,36.88754332916395,7.4193164733969725,85.1169159405749,8.257371232242889,9.193385154027304,4.877645224551429,OK,0.8971156477928162
355,17.42478036880493,left,left,133.51566445357588,46.48433554642412,140.0094535910524,39.99054640894761,8.113615220443293,83.93576573287788,9.438521439939905,8.543170090797702,4.22743016132182,OK,0.9037197828292847
356,17.46936273574829,left,left,129.38580246976022,50.61419753023978,135.5808844226813,44.419115577318706,9.435005909387254,80.23373816203784,13.14054901077995,5.863826024346163,1.5480860948702855,OK,0.9107092022895813
357,17.5196316242218,left,left,124.61433465420102,55.385665345798984,130.0782022958579,49.92179770414211,11.51970342538847,78.25743705345835,15.116850119359441,5.24100812050368,0.9252681910278113,OK,0.917493999004364
358,17.563272714614868,left,left,124.75304064635063,55.24695935364937,129.23914653377417,50.760853466225825,12.573309986452513,78.2688764036012,15.10541076921659,5.328292277477255,1.0125523480013783,OK,0.9240888357162476
359,17.606486320495605,left,left,120.44843549891151,59.55156450108849,124.22534778497617,55.774652215023835,14.051837656044599,78.04287706045794,15.331410112359848,5.87162700256719,1.5558870730912986,OK,0.9307039976119995
360,17.645078420639038,left,left,116.85954066128981,63.14045933871019,120.00446337838973,59.99553662161027,15.35590211791778,79.12919970931905,14.245087463498734,7.630024544336753,3.314284614860867,OK,0.9362432360649109
361,17.700185298919678,left,left,113.52426920692795,66.47573079307205,115.98869519159156,64.01130480840844,16.295872242177925,74.68013771089454,18.694149461923246,3.440435937736078,-0.8753039917397984,OK,0.9416455030441284
362,17.753072023391724,left,left,111.52029443711415,68.47970556288585,115.25210865628277,64.74789134371723,16.472368008213557,73.70630774158165,19.667979431236134,3.9104899689638404,-0.40524996051203743,OK,0.9463675618171692
363,17.79739212989807,left,left,106.29521829945361,73.70478170054639,110.59032080238936,69.40967919761064,17.263969613001816,70.18828700248166,23.18600017033613,1.7473591184192014,-2.56838081105667,OK,0.9489251375198364
364,17.836225271224976,left,left,106.45402916070415,73.54597083929585,110.67068611223608,69.32931388776392,17.54623265341568,70.64558242598896,22.728704746828825,2.408472030936573,-1.9072678985393168,OK,0.9512248039245605
365,17.881540536880493,left,left,103.09557879859514,76.90442120140486,107.8788470591041,72.1211529408959,17.652009661224856,70.20492813681741,23.169359036000372,2.640206058551232,-1.675533870924653,OK,0.9535928964614868
366,17.92247247695923,left,left,98.3576885015505,81.6423114984495,102.86669192105855,77.13330807894145,18.508520525023087,70.97319544626677,22.401091726551016,3.990719390797881,-0.32502053867798963,OK,0.9542425274848938
367,17.96891736984253,left,left,98.45407777814786,81.54592222185214,103.9907028088925,76.0092971911075,18.247470928558197,71.57285720178909,21.801429971028696,5.356953161091913,1.041213231616041,OK,0.9560882449150085
368,18.012516260147095,left,left,92.3792519980116,87.6207480019884,98.22788012751961,81.77211987248039,18.69366322990523,71.04277111899147,22.33151605382632,5.585062478404722,1.2693225489288409,OK,0.9572530388832092
369,18.063750982284546,left,left,90.54019733143008,89.45980266856992,97.721423836547,82.278576163453,18.563556884597578,70.79585543351577,22.57843173930202,6.540638823230268,2.2248988937543857,OK,0.9587656259536743
370,18.11401128768921,left,left,80.11706845156388,99.88293154843612,87.43891645054137,92.56108354945863,19.206483549988953,70.50801231797519,22.8662748548426,7.036343866941609,2.7206039374657394,OK,0.9589003920555115
371,18.153570413589478,left,left,79.42792940547379,100.57207059452621,87.31419235990543,92.68580764009457,18.967951063238466,70.44418802192402,22.930099150893767,7.298402039594123,2.982662110118241,OK,0.9592521786689758
372,18.198883771896362,left,left,76.06401088511251,103.93598911488749,82.26591380987081,97.73408619012919,20.672719147709845,71.4615679457889,21.912719227028887,8.336190018257039,4.0204500887811605,OK,0.9613801836967468
373,18.23340082168579,left,left,76.70052795154068,103.29947204845932,82.07357326155974,97.92642673844026,20.86221006058233,71.1118433973767,22.262443775441085,7.347098767978106,3.0313588385022285,OK,0.9631330370903015
374,18.27761459350586,left,left,71.24396908106556,108.75603091893444,76.939504758769,103.060495241231,20.959689932291344,70.6652504706656,22.70903670215219,7.320476080660392,3.0047361511845168,OK,0.9643993973731995
375,18.31574845314026,left,left,64.68431818916254,115.31568181083746,70.76838831529757,109.23161168470243,21.06486147926473,70.78575173752874,22.588535435289046,7.934683342928496,3.6189434134526266,OK,0.9624456167221069
376,18.363518476486206,left,left,65.34064445498942,114.65935554501058,71.6179631337391,108.3820368662609,21.30293710115271,72.55198623480157,20.822300938016213,10.132242014703957,5.81650208522808,OK,0.9628729820251465
377,18.40829634666443,left,left,57.39114207770724,122.60885792229277,64.40915636721863,115.59084363278137,20.53400984760047,75.26711585033613,18.107171322481662,12.81913998744798,8.503400057972101,OK,0.9612041711807251
378,18.456796169281006,left,left,56.378520946057996,123.62147905394201,62.79971357086875,117.20028642913125,20.90743165575428,76.28695530818439,17.0873318646334,13.615579588749423,9.299839659273545,OK,0.9577112793922424
379,18.497750759124756,left,left,49.84589407660071,130.1541059233993,55.75556733917998,124.24443266082002,21.303983479892057,76.50095302580914,16.87333414700865,13.714609768280463,9.398869838804586,OK,0.9556421637535095
380,18.546549081802368,left,left,46.74999488488183,133.25000511511817,51.813248040252766,128.18675195974723,22.146651161893452,76.06173500668257,17.31255216613522,13.27163932394695,8.95589939447106,OK,0.9497520327568054
381,18.59613537788391,left,left,42.76239580126534,137.23760419873466,47.6555316366521,132.34446836334791,22.429382347540557,76.16842006570536,17.205867107112425,13.490938248632684,9.175198319156806,OK,0.9412667751312256
382,18.655941009521484,left,left,41.84705810548871,138.1529418945113,47.264036027053386,132.73596397294662,22.320528800977208,74.11937607092332,19.254911101894464,11.856882793465203,7.541142863989336,OK,0.9329807758331299
383,18.70775842666626,left,left,42.423610944930104,137.5763890550699,48.10078232948479,131.8992176705152,22.486268064284502,73.57059219996655,19.803694972851233,11.734031648805724,7.4182917193298294,OK,0.9260141849517822
384,18.757233142852783,left,left,46.41439981428139,133.58560018571862,52.18226244852449,127.81773755147552,22.430102148899095,72.62148873817627,20.75279843464152,10.819453521318453,6.503713591842569,OK,0.9190059900283813
385,18.806854963302612,left,left,47.8614229820624,132.1385770179376,53.608339974570946,126.39166002542905,22.48892552822075,72.31669727103453,21.05758990178326,10.552539791763818,6.236799862287938,OK,0.9133360981941223
386,18.84804677963257,left,left,67.79183842063965,112.20816157936035,71.05988542276506,108.94011457723494,24.781625598744064,75.32886854538599,18.0454186274318,13.37854114625545,9.062801216779576,OK,0.9098202586174011
387,18.899344205856323,left,left,82.98687072811087,97.01312927188913,86.65835068779825,93.34164931220175,23.113262987811677,78.59771962558156,14.776567547236226,15.382462573080614,11.066722643604749,OK,0.914151668548584
388,18.9447283744812,left,left,81.94768483289734,98.05231516710266,86.30698143121126,93.69301856878874,22.068513220574726,78.62861065082608,14.745676521991712,15.056420469714729,10.740680540238856,OK,0.9188103675842285
389,18.97775363922119,left,left,81.19210332471164,98.80789667528836,84.25088800796706,95.74911199203294,23.18606269569161,78.8759377918073,14.498349381010485,15.120785170754335,10.805045241278464,OK,0.9209880828857422
390,19.017220497131348,left,left,95.10334559801568,84.89665440198432,99.44699863266338,80.55300136733662,21.237090782794613,79.02906446652737,14.345222706290414,14.609808283969668,10.294068354493788,OK,0.926357090473175
391,19.07162046432495,left,left,94.12096170502807,85.87903829497193,99.79649236976785,80.20350763023215,20.28885003020776,75.00354935609559,18.370737816722198,10.96793005104312,6.65219012156723,OK,0.9326806664466858
392,19.129998922348022,left,left,104.58580145901244,75.41419854098756,108.3400057315558,71.6599942684442,20.386590167718758,75.79287571033676,17.58141146248103,9.93367015059888,5.617930221123004,OK,0.9379241466522217
393,19.16606092453003,left,left,127.01455100068755,52.98544899931245,126.19428632871451,53.80571367128549,17.9945774664043,81.08571563678433,12.288571536033459,8.260028431215593,3.9442885017397202,OK,0.9426344037055969
394,19.220401763916016,left,left,134.44282808549335,45.557171914506654,134.8657600657798,45.134239934220204,14.244562675767304,82.94710589443028,10.427181278387508,7.614600550484023,3.2988606210081457,OK,0.9469465017318726
395,19.258650064468384,left,left,136.0373035619045,43.96269643809549,136.2888645906384,43.71113540936159,14.007761367743234,82.18109582858249,11.193191344235302,6.4404182250596245,2.124678295583749,OK,0.9502101540565491
396,19.30026149749756,left,left,143.53115001998108,36.468849980018916,143.5703349164079,36.42966508359211,11.40099536148262,84.63790125454419,8.736385918273598,6.078081512453636,1.7623415829777684,OK,0.9526523947715759
397,19.34585165977478,left,left,147.35281583925467,32.647184160745326,147.52130058774227,32.478699412257725,10.191280575163162,85.75561072625246,7.618676446565331,6.115376049903203,1.7996361204273228,OK,0.9537445902824402
398,19.384595155715942,left,left,147.35115473848225,32.64884526151775,148.02126633946673,31.978733660533265,9.740255209049362,86.98501278326424,6.389274389553549,7.395379593298089,3.0796396638222063,OK,0.9546408653259277
399,19.427234411239624,left,left,156.24320148673135,23.75679851326865,155.9147866233276,24.085213376672414,7.82635041616886,89.54825436541492,3.8260328074028678,7.046189918180021,2.7304499887041516,OK,0.9559177160263062
400,19.475398063659668,left,left,160.148265516,19.85173448399999,159.37441123342103,20.62558876657897,6.6613778824775185,92.5725872775044,0.8016998953133907,8.460110877402952,4.144370947927058,OK,0.9569311738014221
401,19.511502265930176,left,left,168.82540922553696,11.174590774463041,169.3492281079577,10.650771892042286,3.0668088275463985,95.77194257985381,-2.3976554070360265,9.362570289820962,5.046830360345069,OK,0.9586039185523987
402,19.55689549446106,left,left,175.210222697153,4.789777302847,176.19309470729928,3.806905292700719,0.7404865846148132,98.06649410482888,-4.692206932011089,9.789852699589998,5.474112770114118,OK,0.9557356834411621
403,19.611941814422607,left,left,176.9265834059222,3.0734165940777984,179.71619349635824,0.2838065036417561,-0.8493749205022476,97.08591871369113,-3.7116315408733414,9.02615388362493,4.710413954149061,OK,0.9532082080841064
404,19.65180778503418,left,left,179.17488245669892,-0.8251175433010758,174.37816488671942,-5.621835113280582,-3.243645701065326,96.92460174756516,-3.550314574747375,8.47767361647935,4.161933687003483,OK,0.9479184150695801
