frame,time_s,left_fppa,right_fppa,pelvis_y,visibility_check,left_alignment,right_alignment,left_alignment_index,right_alignment_index,left_signed_deviation_percent,right_signed_deviation_percent,left_knee_deviation_percent,right_knee_deviation_percent,pelvis_velocity
246,10.10845136642456,174.90622151136526,177.68985304839873,0.4106069654226303,OK,varus,neutral,0.02202416651448442,-0.01003147638573135,2.2024166514484422,-1.003147638573135,2.2024166514484422,1.003147638573135,0.06355229185495714
247,10.165382862091064,176.21400914141196,176.3178067771372,0.4172927588224411,OK,neutral,neutral,0.01640273050227475,-0.016001460675637968,1.640273050227475,-1.6001460675637968,1.640273050227475,1.6001460675637968,0.1171089111238981
248,10.196456670761108,176.93477302410162,175.49345595863676,0.41802965104579926,OK,neutral,neutral,0.013286143397316248,-0.019576427646541772,1.3286143397316248,-1.9576427646541772,1.3286143397316248,1.9576427646541772,0.1279352380267249
249,10.248978614807129,178.36845889679452,173.56807979903078,0.4231431186199188,OK,neutral,valgus,0.0070684506699370325,-0.027966328643357567,0.7068450669937032,-2.7966328643357565,0.7068450669937032,2.7966328643357565,0.09993130250100979
250,10.298141479492188,179.1070193369104,170.68100410479144,0.429740771651268,OK,neutral,valgus,0.0038721855710667796,-0.04051509914316021,0.38721855710667796,-4.051509914316021,0.38721855710667796,4.051509914316021,0.08712971562985583
251,10.369224071502686,179.84186861165003,169.39619970313242,0.43715888261795044,OK,neutral,valgus,0.0006830096818826536,-0.046036611391667065,0.06830096818826535,-4.603661139166706,0.06830096818826535,4.603661139166706,0.11010547793562786
252,10.404962301254272,179.5052062108225,168.1472058353317,0.44486773014068604,OK,neutral,valgus,-0.0021323333610714524,-0.051336993835745345,-0.21323333610714523,-5.133699383574535,0.21323333610714523,5.133699383574535,0.1280259850537604
253,10.440836429595947,179.701265159401,167.358372363746,0.4456958770751953,OK,neutral,valgus,-0.0012885648441562688,-0.05474765381639436,-0.1288564844156269,-5.474765381639436,0.1288564844156269,5.474765381639436,0.107983890902422
254,10.477832317352295,178.63106337595042,166.28065230960993,0.44997645914554596,OK,neutral,valgus,-0.005900438613068018,-0.059323516009334505,-0.5900438613068019,-5.93235160093345,0.5900438613068019,5.93235160093345,0.08623541558900527
255,10.51156735420227,177.76040093168044,166.04673874410082,0.4511614739894867,OK,neutral,valgus,-0.009655696165984957,-0.06033753540210835,-0.9655696165984957,-6.033753540210835,0.9655696165984957,6.033753540210835,0.0616526536918478
256,10.559870719909668,176.58824035032663,165.12034494814512,0.454180583357811,OK,neutral,valgus,-0.014750670132741703,-0.06435368835094638,-1.4750670132741703,-6.435368835094637,1.4750670132741703,6.435368835094637,0.049213696933183115
257,10.590467691421509,176.0396125889355,164.6074510577433,0.453535795211792,OK,neutral,valgus,-0.01713028563807371,-0.06657949984346083,-1.713028563807371,-6.657949984346083,1.713028563807371,6.657949984346083,0.045206032285853404
258,10.641611337661743,175.7717577275688,164.25573177352447,0.45630688965320587,OK,neutral,valgus,-0.01830739454120204,-0.0680123599280632,-1.830739454120204,-6.801235992806321,1.830739454120204,6.801235992806321,0.022283800133379827
259,10.684403896331787,175.9067404055242,163.8207704474433,0.4563056081533432,OK,neutral,valgus,-0.01772055912254428,-0.0700018941049989,-1.7720559122544282,-7.000189410499889,1.7720559122544282,7.000189410499889,0.01673889293357167
260,10.730155944824219,175.82469475898665,162.56511681470414,0.4583238214254379,OK,neutral,valgus,-0.01802646341571447,-0.075412312676648,-1.8026463415714469,-7.5412312676647995,1.8026463415714469,7.5412312676647995,0.009921145486293526
261,10.794012308120728,175.83773328559874,162.15306097471395,0.45792998373508453,OK,neutral,valgus,-0.017975439192342155,-0.07720863149447554,-1.7975439192342155,-7.720863149447554,1.7975439192342155,7.720863149447554,0.003645144675018308
262,10.839350461959839,175.8709735672126,162.1086839735341,0.4578534811735153,OK,neutral,valgus,-0.01783483129011042,-0.07742260431686827,-1.783483129011042,-7.7422604316868275,1.783483129011042,7.7422604316868275,-0.0011505327112155683
263,10.890871047973633,175.9562048924648,162.22087052969022,0.4576234370470047,OK,neutral,valgus,-0.017461444018656104,-0.07694086742724657,-1.7461444018656105,-7.694086742724656,1.7461444018656105,7.694086742724656,-0.012324079652795028
264,10.925278902053833,176.05688990875782,162.4052479123238,0.4574533700942993,OK,neutral,valgus,-0.017024938141772594,-0.07612997011885402,-1.7024938141772594,-7.612997011885401,1.7024938141772594,7.612997011885401,-0.02572579749477466
265,10.960674047470093,176.33422751136254,162.98029628351364,0.4563102424144745,OK,neutral,valgus,-0.01587692748608583,-0.07384693198733212,-1.587692748608583,-7.3846931987332125,1.587692748608583,7.3846931987332125,-0.04301817486252446
266,11.000132322311401,176.50702965041086,163.32148118446943,0.4554148316383362,OK,neutral,valgus,-0.015150290591551863,-0.07245375084906931,-1.5150290591551863,-7.245375084906931,1.5150290591551863,7.245375084906931,-0.055354796298785924
267,11.053667783737183,176.28074447761549,163.54921758460173,0.4537704288959503,OK,neutral,valgus,-0.01609511885543208,-0.07135533270763418,-1.6095118855432082,-7.1355332707634185,1.6095118855432082,7.1355332707634185,-0.07736372435633498
268,11.089561700820923,177.2109821596567,163.74942727576376,0.44981758296489716,OK,neutral,valgus,-0.012072362721553575,-0.07038522253109457,-1.2072362721553576,-7.0385222531094565,1.2072362721553576,7.0385222531094565,-0.09199657357872315
269,11.12943720817566,178.6108446222959,164.97446379840645,0.4428073912858963,OK,neutral,valgus,-0.0060120594331664985,-0.06513782511158461,-0.6012059433166499,-6.513782511158461,0.6012059433166499,6.513782511158461,-0.0907001617597345
270,11.17267394065857,179.22741529293646,166.95836498464777,0.4364313781261444,OK,neutral,valgus,-0.0033459050110034956,-0.05657851835787284,-0.33459050110034955,-5.657851835787284,0.33459050110034955,5.657851835787284,-0.08332871287114019
271,11.227827310562134,179.74122150555337,167.75853502134382,0.43450888991355896,OK,neutral,valgus,-0.0011228993388522428,-0.05319787298561934,-0.11228993388522428,-5.319787298561934,0.11228993388522428,5.319787298561934,-0.0896678631306278
272,11.266525745391846,179.06541876107883,170.4892750097015,0.4304211437702179,OK,neutral,valgus,0.0040667676602180874,-0.04141059865289312,0.40667676602180874,-4.1410598652893125,0.40667676602180874,4.1410598652893125,-0.09237029351905424
273,11.311904668807983,178.42180269256167,171.30986255398722,0.4286363869905472,OK,neutral,valgus,0.006870186845832704,-0.03784160942791107,0.6870186845832704,-3.7841609427911074,0.6870186845832704,3.7841609427911074,-0.08519173204632935
274,11.356585502624512,177.90053233788836,175.55037217677636,0.4241352528333664,OK,neutral,neutral,0.009118387637409756,-0.019356528079301098,0.9118387637409755,-1.9356528079301099,0.9118387637409755,1.9356528079301099,-0.08482660676686304
275,11.406977653503418,177.7076201565376,176.71519419515832,0.42307423055171967,OK,neutral,neutral,0.009954003942490646,-0.014299442159678977,0.9954003942490646,-1.4299442159678977,0.9954003942490646,1.4299442159678977,-0.08535879935214652
276,11.453636884689331,175.865385748811,178.48236108407474,0.4158325642347336,OK,neutral,neutral,0.017983281137360224,-0.006611081468416937,1.7983281137360225,-0.6611081468416937,1.7983281137360225,0.6611081468416937,-0.09013024132025382
277,11.494988441467285,176.29033038436913,179.86661249065935,0.4097024202346802,OK,neutral,neutral,0.01613555308484855,0.0005808884694725962,1.6135553084848548,0.058088846947259624,1.6135553084848548,0.058088846947259624,-0.08975523437633903
278,11.530538558959961,176.23062998219453,179.23993064407162,0.4048386961221695,OK,neutral,neutral,0.01639717788956876,0.003305827437064139,1.6397177889568761,0.33058274370641394,1.6397177889568761,0.33058274370641394,-0.07386733549625601
279,11.583704948425293,176.764657206144,179.81772016040767,0.4021647423505783,OK,neutral,neutral,0.014072532639762258,0.000792618400219807,1.4072532639762259,0.0792618400219807,1.4072532639762259,0.0792618400219807,-0.04518319704086604
280,11.638728857040405,177.1079584446138,179.85410353338986,0.4016192555427551,OK,neutral,neutral,0.012574342982975547,-0.0006340031546415844,1.2574342982975546,-0.06340031546415845,1.2574342982975546,0.06340031546415845,-0.02869049003446822
281,11.685647249221802,177.1599431278552,179.65044545694266,0.4025656580924988,OK,neutral,neutral,0.012338590001944724,-0.001521612551996236,1.2338590001944725,-0.1521612551996236,1.2338590001944725,0.1521612551996236,-0.014816532023251838
282,11.733757495880127,177.20987655948315,179.53150826557118,0.40271297097206116,OK,neutral,neutral,0.012110221138213965,-0.0020402636209204362,1.2110221138213966,-0.2040263620920436,1.2110221138213966,0.2040263620920436,-0.002675773812263138
283,11.779838562011719,177.58331506688958,179.3961896866254,0.4022272229194641,OK,neutral,neutral,0.010491057290563871,-0.0026296376089112233,1.0491057290563872,-0.26296376089112233,1.0491057290563872,0.26296376089112233,0.001485077361651932
284,11.82318639755249,177.6499328221626,179.34949154675073,0.4021371155977249,OK,neutral,neutral,0.010201846127933324,-0.0028323770041999803,1.0201846127933325,-0.283237700419998,1.0201846127933325,0.283237700419998,1.4918614675174524e-05
285,11.86119294166565,177.7981228856065,179.13667787598126,0.4026869088411331,OK,neutral,neutral,0.009561554115970181,-0.0037587580621301444,0.9561554115970181,-0.3758758062130144,0.9561554115970181,0.3758758062130144,-0.0017256609299924897
286,11.923376560211182,177.85448206164963,179.10970726269284,0.40244901180267334,OK,neutral,neutral,0.009317546000423088,-0.003877801647742712,0.9317546000423088,-0.3877801647742712,0.9317546000423088,0.3877801647742712,-0.0014759202944274463
287,11.976775646209717,177.8500360595668,179.05401317321332,0.4022422283887863,OK,neutral,neutral,0.00933925014554833,-0.00412137515617371,0.933925014554833,-0.41213751561737105,0.933925014554833,0.41213751561737105,-0.0014910342720275693
288,12.025448560714722,177.86393757241603,178.96176143816268,0.40209420025348663,OK,neutral,neutral,0.009278283319482243,-0.004522662233714982,0.9278283319482242,-0.45226622337149813,0.9278283319482242,0.45226622337149813,-0.0028355727858846436
289,12.067203760147095,177.88270459065095,178.90393171807366,0.40199488401412964,OK,neutral,neutral,0.009196590371380852,-0.004774048091634508,0.9196590371380853,-0.47740480916345074,0.9196590371380853,0.47740480916345074,-0.0033614401164854257
290,12.11120080947876,178.0676026310205,178.92206232487175,0.40173131227493286,OK,neutral,neutral,0.00839318649622824,-0.004695086889066077,0.839318649622824,-0.4695086889066077,0.839318649622824,0.4695086889066077,-0.0032294171138085304
291,12.157672643661499,178.20860959191725,178.9177210580893,0.40157806873321533,OK,neutral,neutral,0.007780933855416117,-0.004714074707754741,0.7780933855416117,-0.47140747077547407,0.7780933855416117,0.47140747077547407,-0.0011803580899893973
292,12.2040114402771,178.23528901693876,178.9041553013069,0.4015585333108902,OK,neutral,neutral,0.00767043651042154,-0.0047731349670932606,0.767043651042154,-0.47731349670932605,0.767043651042154,0.47731349670932605,0.0026023656238161053
293,12.262020349502563,178.26544828550192,178.8938139395963,0.4015757143497467,OK,neutral,neutral,0.007541161227478625,-0.0048182329584205855,0.7541161227478624,-0.4818232958420586,0.7541161227478624,0.4818232958420586,0.022542161602690847
294,12.305543422698975,178.40146542824277,178.92855036226095,0.40105636417865753,OK,neutral,neutral,0.006951200137740952,-0.00466627619542958,0.6951200137740952,-0.466627619542958,0.6951200137740952,0.466627619542958,0.041392424059555566
295,12.34861946105957,176.6078818239883,178.9399670603918,0.4025086313486099,OK,neutral,neutral,0.014701124637525766,-0.004612564256789005,1.4701124637525766,-0.4612564256789005,1.4701124637525766,0.4612564256789005,0.0700476538059096
296,12.393413543701172,175.51874440655666,178.98805893041867,0.4037249982357025,OK,neutral,neutral,0.019384362032580083,-0.0044013163705907705,1.9384362032580083,-0.44013163705907704,1.9384362032580083,0.44013163705907704,0.11716879345084585
297,12.435680866241455,173.78270456431082,178.71505431184738,0.4127778559923172,OK,varus,neutral,0.026959063037900206,-0.005585220377162079,2.6959063037900206,-0.5585220377162079,2.6959063037900206,0.5585220377162079,0.15363120014727816
298,12.477539539337158,173.23022951767075,178.5125039903599,0.41559138894081116,OK,varus,neutral,0.029345680489847273,-0.006463713856909361,2.9345680489847275,-0.6463713856909361,2.9345680489847275,0.6463713856909361,0.16602214229978607
299,12.520416736602783,176.30452799540873,176.28671694010757,0.4312092065811157,OK,neutral,neutral,0.01603771376185413,-0.016148249865580305,1.603771376185413,-1.6148249865580304,1.603771376185413,1.6148249865580304,0.14726823415329138
300,12.5791015625,176.62753891326216,173.01829860020544,0.4425540417432785,OK,neutral,valgus,0.014606112242143516,-0.03034369176573643,1.4606112242143516,-3.034369176573643,1.4606112242143516,3.034369176573643,0.11455660292299497
301,12.638056516647339,176.84892430681342,170.79584633005507,0.45046253502368927,OK,neutral,valgus,0.013651470804604571,-0.03979460533700805,1.365147080460457,-3.979460533700805,1.365147080460457,3.979460533700805,0.13155079108917533
302,12.676140069961548,177.2951749402557,170.12556605409745,0.4515412449836731,OK,neutral,valgus,0.011716829327386918,-0.04265949084024142,1.1716829327386917,-4.265949084024142,1.1716829327386917,4.265949084024142,0.12058934134801058
303,12.73444128036499,177.53813412151354,167.90360544785747,0.45517125725746155,OK,neutral,valgus,0.010693497457817119,-0.05217821534794888,1.0693497457817118,-5.217821534794888,1.0693497457817118,5.217821534794888,0.07159880591019441
304,12.783308982849121,177.7545539971154,167.32101704503728,0.4556260108947754,OK,neutral,valgus,0.009754455619251807,-0.054693178750089756,0.9754455619251806,-5.469317875008976,0.9754455619251806,5.469317875008976,0.05549758251166592
305,12.838310241699219,177.91134486556453,167.03155141654238,0.4554349482059479,OK,neutral,valgus,0.009074012297034487,-0.055958128043709185,0.9074012297034486,-5.595812804370919,0.9074012297034486,5.595812804370919,0.051845025027363434
306,12.877833843231201,179.2037132012641,165.72000325781545,0.4623859077692032,OK,neutral,valgus,0.003440948279341359,-0.06124578916585308,0.3440948279341359,-6.124578916585309,0.3440948279341359,6.124578916585309,0.055531048739856814
307,12.915668487548828,179.60177338432473,165.13557167811473,0.46567146480083466,OK,neutral,valgus,-0.0017086231015162304,-0.06352511178121273,-0.17086231015162304,-6.352511178121273,0.17086231015162304,6.352511178121273,0.04720766344441785
308,12.965023279190063,179.25116834077338,165.05474898734926,0.46659380197525024,OK,neutral,valgus,-0.003202793377567267,-0.06386658990359273,-0.32027933775672673,-6.3866589903592725,0.32027933775672673,6.3866589903592725,0.03740688365869893
309,13.018211364746094,179.48575484502845,164.62410262669744,0.46786244213581085,OK,neutral,valgus,-0.0022134700124075385,-0.06593662003904194,-0.22134700124075385,-6.5936620039041935,0.22134700124075385,6.5936620039041935,0.024396684327533613
310,13.05423355102539,179.3252527861326,165.43978887043764,0.4690006524324417,OK,neutral,valgus,-0.0029031288300795607,-0.0626248531721868,-0.29031288300795605,-6.26248531721868,0.29031288300795605,6.26248531721868,0.008470890098967843
311,13.109476089477539,179.25620130010648,165.63816532160698,0.4696776866912842,OK,neutral,valgus,-0.003197834959623438,-0.06176574722720214,-0.3197834959623438,-6.176574722720214,0.3197834959623438,6.176574722720214,-0.012031513668044447
312,13.155033349990845,179.34403372230656,165.8838195964548,0.46805188059806824,OK,neutral,valgus,-0.0028231941678516343,-0.06069886596364352,-0.2823194167851634,-6.069886596364352,0.2823194167851634,6.069886596364352,-0.028157898149347105
313,13.197058916091919,179.39750349760297,165.99671570294487,0.46691684424877167,OK,neutral,valgus,-0.0025937477723009324,-0.06022510943595444,-0.2593747772300932,-6.022510943595444,0.2593747772300932,6.022510943595444,-0.039493290683942917
314,13.248836278915405,179.58903629699444,166.3150812993396,0.46331459283828735,OK,neutral,valgus,-0.0017758000601379375,-0.05895289504518055,-0.17758000601379376,-5.895289504518055,0.17758000601379376,5.895289504518055,-0.05706888893366813
315,13.293185710906982,179.6802372078901,166.49037270628818,0.4611956626176834,OK,neutral,valgus,-0.001383162272919808,-0.05825162710439063,-0.1383162272919808,-5.825162710439063,0.1383162272919808,5.825162710439063,-0.09465420329975416
316,13.328325271606445,179.45561069743275,166.85817040979796,0.4565313011407852,OK,neutral,valgus,-0.0023592552594039477,-0.05685141818594173,-0.2359255259403948,-5.685141818594173,0.2359255259403948,5.685141818594173,-0.0997003045927416
317,13.382428407669067,179.4348488582881,167.0698845047023,0.4542510658502579,OK,neutral,valgus,-0.002451326390164979,-0.05603835589320488,-0.2451326390164979,-5.6038355893204885,0.2451326390164979,5.6038355893204885,-0.09700031395553221
318,13.423954486846924,179.74901994602462,168.56545207341455,0.4476069211959839,OK,neutral,valgus,-0.0010899989241784638,-0.04970261689336729,-0.10899989241784638,-4.970261689336729,0.10899989241784638,4.970261689336729,-0.11553773936677914
319,13.470245361328125,179.2125533340457,172.43068006141553,0.4401772916316986,OK,neutral,valgus,0.0034204287662715762,-0.03291543567569619,0.3420428766271576,-3.291543567569619,0.3420428766271576,3.291543567569619,-0.13155437251123736
320,13.511537551879883,178.6102345671805,173.52102173612423,0.43710100650787354,OK,neutral,valgus,0.006028759052169432,-0.028179048059774007,0.6028759052169432,-2.817904805977401,0.6028759052169432,2.817904805977401,-0.13641417514812826
321,13.554028749465942,176.66298326198105,176.20229439801247,0.4310414642095566,OK,neutral,neutral,0.014504396596147016,-0.016497676883790877,1.4504396596147016,-1.6497676883790877,1.4504396596147016,1.6497676883790877,-0.1325637791324068
322,13.593145608901978,175.36013750466137,178.39061811263196,0.42212730646133423,OK,varus,neutral,0.02019816354196448,-0.006998103251506396,2.019816354196448,-0.6998103251506396,2.019816354196448,0.6998103251506396,-0.10843908383133183
323,13.658723592758179,174.8980898281218,179.94770042400637,0.4156734496355057,OK,varus,neutral,0.022203180963479324,0.00022737997426017668,2.2203180963479325,0.02273799742601767,2.2203180963479325,0.02273799742601767,-0.08902412636409718
324,13.702801942825317,174.1125393939584,179.32629003871952,0.41518835723400116,OK,varus,neutral,0.025621460586510107,0.002931616405447716,2.5621460586510105,0.2931616405447716,2.5621460586510105,0.2931616405447716,-0.0882974379421908
325,13.75758957862854,174.14008713958896,178.21960700359367,0.410997673869133,OK,varus,neutral,0.02548613086521274,0.007739150124965101,2.548613086521274,0.7739150124965101,2.548613086521274,0.7739150124965101,-0.0837808166452998
326,13.78705096244812,173.73545377465382,178.26550370123562,0.4098382890224457,OK,varus,neutral,0.02725485703695744,0.007551190887793675,2.7254857036957443,0.7551190887793675,2.7254857036957443,0.7551190887793675,-0.07199999426242654
327,13.846550226211548,174.30286261164133,178.7070100228364,0.404876708984375,OK,varus,neutral,0.024808255998580976,0.005631899956502218,2.4808255998580977,0.5631899956502218,2.4808255998580977,0.5631899956502218,-0.032564018076741696
328,13.900681257247925,175.00860584235474,178.96901016501423,0.40487246215343475,OK,varus,neutral,0.0217111349388947,0.004486474356177442,2.1711134938894703,0.44864743561774423,2.1711134938894703,0.44864743561774423,-0.03138568744616066
329,13.943420648574829,175.1793069282632,179.2440362884709,0.40312521159648895,OK,varus,neutral,0.020978726312347578,0.0032876108453398618,2.097872631234758,0.32876108453398617,2.097872631234758,0.32876108453398617,-0.02734723522405247
330,13.98959493637085,175.54127110295408,179.6617317935275,0.40262675285339355,OK,neutral,neutral,0.01940492124610329,0.0014724898969595995,1.9404921246103288,0.14724898969595995,1.9404921246103288,0.14724898969595995,-0.017331089176119363
331,14.03633737564087,175.98854678563688,179.96105629206485,0.402422159910202,OK,neutral,neutral,0.017444312504312193,0.0001695864540922056,1.7444312504312194,0.016958645409220558,1.7444312504312194,0.016958645409220558,-0.009718992803889215
332,14.08280348777771,176.23281254532964,179.86403696196294,0.4021524488925934,OK,neutral,neutral,0.0163874716693011,-0.0005924036166569504,1.6387471669301101,-0.05924036166569503,1.6387471669301101,0.05924036166569503,-0.0074928544330452596
333,14.129144430160522,176.24862845868935,179.7278818774027,0.4017736613750458,OK,neutral,neutral,0.016321313846619893,-0.001185889437090653,1.6321313846619894,-0.11858894370906531,1.6321313846619894,0.11858894370906531,-0.004650268233021837
334,14.181162357330322,176.46989761647006,179.62215728468388,0.40172988176345825,OK,neutral,neutral,0.015354604251523013,-0.0016465261454484629,1.5354604251523014,-0.16465261454484628,1.5354604251523014,0.16465261454484628,-0.003793948188749674
335,14.224211692810059,176.58676418490836,179.4981838188612,0.4016784280538559,OK,neutral,neutral,0.01484880444795932,-0.0021863513453179656,1.484880444795932,-0.21863513453179656,1.484880444795932,0.21863513453179656,-0.0031560526112035525
336,14.275192260742188,177.26701571217342,179.381317958724,0.40144744515419006,OK,neutral,neutral,0.011885148083215183,-0.002695681019559095,1.1885148083215182,-0.26956810195590947,1.1885148083215182,0.26956810195590947,-0.002350096985446193
337,14.322150468826294,177.31511084975094,179.16965981183563,0.4011467695236206,OK,neutral,neutral,0.01167477761517404,-0.003617632857496673,1.167477761517404,-0.3617632857496673,1.167477761517404,0.3617632857496673,-0.0018331392742991781
338,14.373595714569092,177.5925580010329,179.055437941513,0.4013463407754898,OK,neutral,neutral,0.010471039641292925,-0.004115823642833717,1.0471039641292925,-0.4115823642833717,1.0471039641292925,0.4115823642833717,-0.001488518807462036
339,14.42164134979248,177.5034070231666,178.92160534996734,0.40120112895965576,OK,neutral,neutral,0.01085927783003909,-0.004698223242030445,1.085927783003909,-0.4698223242030445,1.085927783003909,0.4698223242030445,-0.0019000155461030843
340,14.460133075714111,177.41757503592046,178.83029236083763,0.40109674632549286,OK,neutral,neutral,0.01123401064971034,-0.00509468750574132,1.123401064971034,-0.509468750574132,1.123401064971034,0.509468750574132,-0.002158135440944342
341,14.499890804290771,177.646521310467,178.8429180388255,0.40115897357463837,OK,neutral,neutral,0.010235398440443813,-0.0050410299530143105,1.0235398440443813,-0.5041029953014311,1.0235398440443813,0.5041029953014311,-0.002007445009965192
342,14.548964738845825,177.7994464624617,178.8428948065444,0.40120822191238403,OK,neutral,neutral,0.00956767486551207,-0.005041779708329228,0.956767486551207,-0.5041779708329228,0.956767486551207,0.5041779708329228,-0.0018558414013192248
343,14.592523336410522,177.81614823349472,178.7477393398683,0.40082715451717377,OK,neutral,neutral,0.009495944393957128,-0.005455627020442536,0.9495944393957129,-0.5455627020442536,0.9495944393957129,0.5455627020442536,-0.001568046371852816
344,14.633174657821655,177.81673513329463,178.66889771935382,0.4005875438451767,OK,neutral,neutral,0.009494040902777232,-0.005798543534887,0.9494040902777232,-0.5798543534887,0.9494040902777232,0.5798543534887,0.0021945032520944707
345,14.677956819534302,177.7839118274019,178.67989928884157,0.4006575793027878,OK,neutral,neutral,0.009632208552504412,-0.005750254279960826,0.9632208552504412,-0.5750254279960826,0.9632208552504412,0.5750254279960826,0.009793177732345448
346,14.714887380599976,177.32763707238567,178.69694369906287,0.4006756395101547,OK,neutral,neutral,0.011609417216438309,-0.005674161135073969,1.160941721643831,-0.5674161135073968,1.160941721643831,0.5674161135073968,0.024412526050377803
347,14.776010274887085,177.0510629666354,178.71441600693495,0.40069180727005005,OK,neutral,neutral,0.012806802636400574,-0.005596689712277593,1.2806802636400574,-0.5596689712277593,1.2806802636400574,0.5596689712277593,0.06594461434438337
348,14.829951524734497,176.24467028560397,178.71535548090387,0.40309613943099976,OK,neutral,neutral,0.01628464144919586,-0.005586434017528811,1.628464144919586,-0.5586434017528811,1.628464144919586,0.5586434017528811,0.1386408003760895
349,14.865962028503418,175.72455283523155,178.75891873779818,0.4045102596282959,OK,neutral,neutral,0.018533784141772713,-0.005394149946835602,1.8533784141772713,-0.5394149946835602,1.8533784141772713,0.5394149946835602,0.15113828176135957
350,14.92358922958374,173.68897306068106,177.16452428838397,0.41951462626457214,OK,varus,neutral,0.0274239259749358,-0.012326702037089486,2.74239259749358,-1.2326702037089485,2.74239259749358,1.2326702037089485,0.12719933006623618
351,14.977713584899902,173.26480236425328,174.87925436914708,0.43290773034095764,OK,varus,valgus,0.029141093085236207,-0.02224631582069988,2.9141093085236207,-2.224631582069988,2.9141093085236207,2.224631582069988,0.12639378713272986
352,15.04284930229187,174.32953123586373,171.63111194390603,0.44453164935112,OK,varus,valgus,0.024486983285820368,-0.03630995913400652,2.448698328582037,-3.6309959134006515,2.448698328582037,3.6309959134006515,0.14464695138188155
353,15.089069604873657,174.90524471387613,170.92653852328195,0.4468511939048767,OK,varus,valgus,0.022078637915001136,-0.03932749993638145,2.2078637915001136,-3.9327499936381454,2.2078637915001136,3.9327499936381454,0.1516299261155032
354,15.139632940292358,175.83251598880403,168.8616313318947,0.4534139782190323,OK,neutral,valgus,0.017990372269442476,-0.04806278511607932,1.7990372269442476,-4.806278511607933,1.7990372269442476,4.806278511607933,0.12282987229257625
355,15.186283111572266,175.99725649830853,168.29504328062168,0.4537225216627121,OK,neutral,valgus,0.017274991051375865,-0.05044635111207041,1.7274991051375865,-5.044635111207041,1.7274991051375865,5.044635111207041,0.09912759912076208
356,15.230863332748413,176.19293983894497,166.77683602840392,0.4590264707803726,OK,neutral,valgus,0.01646653456601529,-0.0568423298778038,1.6466534566015292,-5.68423298778038,1.6466534566015292,5.68423298778038,0.0849302968731438
357,15.271971940994263,176.80217777139595,166.25511026511472,0.46665167808532715,OK,neutral,valgus,0.013858021085803715,-0.05916671889974008,1.3858021085803716,-5.916671889974008,1.3858021085803716,5.916671889974008,0.07570229944740348
358,15.312582015991211,177.7867399141023,165.7144934222391,0.4699006527662277,OK,neutral,valgus,0.009533227777774324,-0.061352565738494284,0.9533227777774325,-6.1352565738494285,0.9533227777774325,6.1352565738494285,0.0613823262477613
359,15.362909078598022,178.21627737032958,165.47941978684636,0.4712440073490143,OK,neutral,valgus,0.007695927919401519,-0.06239508611698536,0.769592791940152,-6.239508611698536,0.769592791940152,6.239508611698536,0.05006654821931367
360,15.404574394226074,178.28747203086118,165.09683514972642,0.4711131453514099,OK,neutral,valgus,0.007366845648351271,-0.06408874740399445,0.736684564835127,-6.408874740399445,0.736684564835127,6.408874740399445,0.03487625802732364
361,15.440351009368896,178.51113658687342,164.6422689751364,0.472515806555748,OK,neutral,valgus,0.006411816922281879,-0.06613235295293401,0.6411816922281879,-6.613235295293402,0.6411816922281879,6.613235295293402,0.01654010199739009
362,15.480588912963867,179.11825860551164,164.60752277293378,0.47280873358249664,OK,neutral,valgus,0.003795645596605689,-0.06612852709554903,0.3795645596605689,-6.612852709554903,0.3795645596605689,6.612852709554903,0.004047423699206298
363,15.513498306274414,179.93751726961906,164.65856089656708,0.47263607382774353,OK,neutral,valgus,0.00026864383316013474,-0.06584242499508854,0.026864383316013474,-6.5842424995088535,0.026864383316013474,6.5842424995088535,-0.001302070465071914
364,15.566111087799072,179.65038128283922,164.5501163700993,0.47285132110118866,OK,neutral,valgus,-0.0015022387475695273,-0.06624397727316356,-0.15022387475695273,-6.624397727316356,0.15022387475695273,6.624397727316356,-0.013558161261498114
365,15.601721286773682,179.107956719257,164.1850598670824,0.47195692360401154,OK,neutral,valgus,-0.0038331124751333307,-0.06774335188719456,-0.38331124751333306,-6.774335188719456,0.38331124751333306,6.774335188719456,-0.021074164097164783
366,15.65320372581482,178.5455170599863,164.1284043174795,0.47156350314617157,OK,neutral,valgus,-0.006246961739662629,-0.06786020652718233,-0.624696173966263,-6.786020652718233,0.624696173966263,6.786020652718233,-0.032297503492368485
367,15.705811738967896,178.66166593405146,164.15662659281853,0.4690503627061844,OK,neutral,valgus,-0.005764682392098121,-0.06789733264199183,-0.576468239209812,-6.7897332641991825,0.576468239209812,6.7897332641991825,-0.04287890072856326
368,15.762200117111206,178.73176219650014,164.1508886488609,0.46779364347457886,OK,neutral,valgus,-0.005472146648351521,-0.06806449379672996,-0.547214664835152,-6.806449379672996,0.547214664835152,6.806449379672996,-0.05872922727966401
369,15.81065058708191,179.11576659430455,164.60259719688267,0.46410419046878815,OK,neutral,valgus,-0.0038203606615432257,-0.06628549051173349,-0.38203606615432256,-6.62854905117335,0.38203606615432256,6.62854905117335,-0.07576729794303905
370,15.854926824569702,179.05996213595475,165.61494104167542,0.45767785608768463,OK,neutral,valgus,-0.004060291639925598,-0.06190044108222636,-0.40602916399255984,-6.190044108222636,0.40602916399255984,6.190044108222636,-0.08763514518705673
